지하철역,도로명주소,lat,lng
용마산,서울특별시 중랑구 용마산로 지하227(면목동),37.5740302107904,127.087038114766
중곡,서울특별시 광진구 능동로 지하417(중곡동),37.5655258842084,127.084072412789
어린이대공원,서울특별시 광진구 능동로 지하210(화양동),37.547871203305,127.074549925093
뚝섬유원지,서울특별시 광진구 능동로 10(자양동),37.5315862608622,127.06671773793
청담,서울특별시 강남구 학동로 지하508(청담동),37.5194406566749,127.053644513011
강남구청,서울특별시 강남구 학동로 지하346(삼성동),37.5171892352971,127.04130142966
학동,서울특별시 강남구 학동로 지하180(논현동),37.5142064294604,127.031463762217
반포,서울특별시 서초구 신반포로 지하241(잠원동),37.5081263886404,127.011497032246
내방,서울특별시 서초구 서초대로 지하103(방배동),37.487533528504,126.993190309509
남성,서울특별시 동작구 사당로 지하218(사당동),37.4844433924857,126.971706096071
숭실대입구,서울특별시 동작구 상도로 지하378(상도동),37.4958143308836,126.954060246067
상도,서울특별시 동작구 상도로 지하272(상도1동),37.5032080456431,126.947700373641
장승배기,서울특별시 동작구 상도로 지하188(상도동) ,37.5046658024741,126.938744364462
신대방삼거리,서울특별시 동작구 상도로 지하76(대방동),37.4997218266711,126.928222967016
신풍,서울특별시 영등포구 신풍로 지하27(신길동),37.5001172036762,126.909841656125
남구로,서울특별시 구로구 도림로 지하7(구로동) ,37.4861618372855,126.887341021559
가산디지털단지,서울특별시 금천구 벚꽃로 309(가산동),37.4815957375443,126.882559483336
철산,경기도 광명시 철산로 지하13(철산동),37.4760980052319,126.868003853399
광명사거리,경기도 광명시 오리로 지하980(광명동),37.4793355805984,126.854703171044
천왕,서울특별시 구로구 오리로 지하1154(천왕동),37.4868219430207,126.838713741162
온수,서울특별시 구로구 경인로3길 지하64(온수동),37.4921502838112,126.823380714316
암사,서울특별시 강동구 올림픽로 지하776(암사동),37.5501403417224,127.127540246626
강동구청,서울특별시 강동구 올림픽로 지하550(성내동),37.5306740877124,127.12057605164
몽촌토성,서울특별시 송파구 올림픽로 지하383(신천동),37.5176236317445,127.112429917071
석촌,서울특별시 송파구 송파대로 지하439(석촌동),37.5059496431187,127.106345349428
송파,서울특별시 송파구 송파대로 지하354(가락동),37.4996866748478,127.112179893361
문정,서울특별시 송파구 송파대로 지하179(문정동),37.4862618233383,127.122290332976
장지,서울특별시 송파구 송파대로 지하82(장지동),37.4781192050612,127.126424204036
복정,서울특별시 송파구 송파대로 지하6(장지동),37.4710560005054,127.126771228018
남위례,경기도 성남시 수정구 공원로 601(복정동),37.4631031217002,127.139274613689
산성,경기도 성남시 수정구 수정로 지하365(신흥동),37.456524575777,127.149943523317
남한산성입구,경기도 성남시 수정구 산성대로 지하445(단대동),37.4515683423116,127.159802461468
단대오거리,경기도 성남시 수정구 산성대로 지하365(신흥동),37.4451431531719,127.156687885923
신흥,경기도 성남시 수정구 산성대로 지하280(신흥동),37.4411840785188,127.148107604929
수진,경기도 성남시 수정구 산성대로 지하200(수진동),37.4374594671775,127.1403519473
모란,경기도 성남시 수정구 산성대로 지하100(수진동),37.4338501673337,127.129551165797
개화,서울특별시 강서구 개화동로8길 19,37.577886100861,126.798211244431
공항시장,서울특별시 강서구 방화동로 지하30,37.5635555121815,126.810492268589
신방화,서울특별시 강서구 방화대로 지하301,37.5676833982563,126.816524550899
양천향교,서울특별시 강서구 양천로 지하341,37.5687611941006,126.840817845045
가양,서울특별시 강서구 양천로 지하485,37.5615542602435,126.854388254338
증미,서울특별시 강서구 양천로 지하560,37.5577194101414,126.861246868802
등촌,서울특별시 강서구 공항대로 지하529,37.5511171423354,126.864950041955
염창,서울특별시 강서구 공항대로 지하631,37.547059307287,126.875005005839
신목동,서울특별시 양천구 목동중앙로 지하217,37.5444916605385,126.882753513166
선유도,서울특별시 영등포구 양평로 지하124,37.5381315240488,126.893420460707
국회의사당,서울특별시 영등포구 국회대로 지하758,37.5280674292228,126.917885535023
노량진,서울특별시 동작구 노량진로 지하130,37.5135735646312,126.940826454376
노들,서울특별시 동작구 노량진로 지하238 (본동),37.5127787896024,126.95306410612
흑석,서울특별시 동작구 현충로 지하90 (흑석동),37.5090853155754,126.963570097818
구반포,서울특별시 서초구 신반포로 지하17,37.501449823532,126.987374882947
신반포,서울특별시 서초구 신반포로 지하105,37.503413718529,126.995898957444
사평,서울특별시 서초구 사평대로 지하285,37.5041589041223,127.015434196641
발곡,경기도 의정부시 장곡로 258,37.7269545528251,127.052908941655
회룡,경기도 의정부시 평화로 363,37.7244219058017,127.047218627472
범골,경기도 의정부시 신흥로 141,37.728747403498,127.043649029596
경전철의정부,경기도 의정부시 신흥로 237,37.7373431463936,127.043310096418
의정부시청,경기도 의정부시 의정로 69,37.7392078907237,127.034864302119
흥선,경기도 의정부시 호국로 1197,37.7432666295462,127.037053349533
의정부중앙,경기도 의정부시 호국로 1305,37.7436680886993,127.049589670912
동오,경기도 의정부시 장곡로 471,37.7453519760168,127.057012450441
새말,경기도 의정부시 장곡로 551,37.7488376974101,127.063762111992
경기도청북부청사,경기도 의정부시 장곡로 615,37.7507071490052,127.071551393517
효자,경기도 의정부시 부용로 159-40,37.7539440766791,127.077225877776
곤제,경기도 의정부시 천보로 173,37.7505466225613,127.08368808356
어룡,경기도 의정부시 충의로 125,37.7427365859508,127.085189527335
송산,경기도 의정부시 충의로 59,37.737285143275,127.087213913993
탑석,경기도 의정부시 충의로 20,37.7335003460275,127.088906706926
이매,경기도 성남시 분당구 성남대로 738,37.3956853431968,127.12824815972
삼동,경기도 광주시 순암로 451,37.4086317062163,127.203328416895
경기광주,경기도 광주시 광주역로 10 경기광주역사,37.3989035705428,127.253267286176
초월,경기도 광주시 초월읍 경충대로 1066,37.3733548531211,127.299991606989
곤지암,경기도 광주시 곤지암천로 333,37.3505527470996,127.346172963513
신둔도예촌,경기도 이천시 신둔면 남정로 55,37.3155669010162,127.405242869086
이천,경기도 이천시 이섭대천로 1063,37.2645759954677,127.442360451221
부발,경기도 이천시 부발읍 신아로 87,37.2598547047189,127.490363784678
세종대왕릉,경기도 여주시 능서면 양화로 877,37.2939375637031,127.570727128078
여주,경기도 여주시 교동로 80(교동 403-1),37.2824737567131,127.628678411071
수원,경기도 수원시 팔달구 덕영대로 924,37.2656768667795,127.000096053009
세류,경기도 수원시 권선구 정조로 387,37.2442506519983,127.014111849323
병점,경기도 화성시 떡전골로 97,37.2068017946815,127.033243427141
서동탄,경기도 오산시 외삼미로 15번길 75-60,37.1959264123992,127.052133990784
세마,경기도 오산시 세마역로 88,37.1869917898194,127.043062518202
오산대,경기도 오산시 청학로 236,37.1693006160923,127.063064763281
오산,경기도 오산시 오산동 역광장로 59,37.1458951784684,127.066844907861
진위,경기도 평택시 경기대로 1855,37.1099375555493,127.062366903315
송탄,경기도 평택시 신장동 송탄공원로 43,37.0752833781957,127.054299835138
지제,경기도 평택시 경기대로 777,37.0187847572567,127.070485287852
서정리,경기도 평택시 탄현로 51,37.0570033704623,127.053006355073
평택,경기도 평택시 평택로 51,36.9918974768998,127.083288658126
명학,경기도 안양시 만안구 만안로 20,37.3852171904558,126.935265701361
성환,충청남도 천안시 서북구 성환읍 성환1로 237-5 (성환리 449-490번지),36.9167500567322,127.126732155397
직산,충남 천안시 서북구 직산읍 천안대로 1471-33,36.8713897700414,127.143691456107
두정,충남 천안시 서북구 두정로 289(두정동 84-1),36.8329346310528,127.149020699344
천안,충남 천안시 동남구 대흥로 239(대흥동 57-1),36.8123208138282,127.146822493854
봉명,충남 천안시 동남구 차돌로 51(봉명동 20-2),36.8012573235829,127.135835679685
쌍용,충청남도 천안시 서북구 쌍용2동 426-3,36.793655090373,127.121594290099
아산,충남 아산시 배방읍 희망로 90(장재리 325-3),36.7920474174232,127.104115243093
탕정,충청남도 아산시 탕정면 한들물빛6로 11 (매곡리 1606번지),36.7877232410844,127.084447967937
배방,충남 아산시 배방읍 온천대로 1967,36.7775631745193,127.052904723378
온양온천,충남 아산시 온천대로 1496(온천동 56-9),36.7804682813951,127.003451110541
신창,충남 아산시 신창면 행목로 50,36.7694848050308,126.949921514343
광명,경기도 광명시 광명역로 21,37.4163635638303,126.884877197434
석수,경기도 안양시 만안구 경수대로 1431,37.4343424740399,126.902529209911
관악,경기도 안양시 만안구 경수대로 1273번길 46,37.4188017578979,126.909121118476
안양,경기도 안양시 만안구 만안로 232,37.4014349994721,126.92300270344
남영,서울시 용산구 한강대로 77길 25(갈월동),37.5405646005342,126.971332437837
용산,서울시 용산구 한강대로 23길 55(한강로 3가 40-999),37.5297718014452,126.964741503485
영등포,서울시 영등포구 경인로 846(영등포동 1가 618-496),37.5156680341198,126.907665995469
구로,서울시 구로구 구로중앙로 174,37.5024345090279,126.881491595821
독산,서울시 금천구 벚꽃로 115,37.4659873169402,126.889514168718
금천구청,서울시 금천구 시흥대로 63길 91,37.455609978438,126.894514076077
금정,경기도 군포시 군포로 750,37.3722878708479,126.943387264162
군포,경기도 군포시 군포역1길 27,37.354076121748,126.948484962089
당정,경기도 군포시 당정역로 91,37.3444543328447,126.948347418727
의왕,경기도 의왕시 철도박물관로 66(삼동),37.3211117738404,126.948383028902
성균관대,경기도 수원시 장안구 서부로 2149,37.3001863040678,126.972261050259
화서,경기도 수원시 팔달구 덕영대로 692,37.2848936747156,126.989199634131
회기,서울시 동대문구 회기로196(휘경동 317-101),37.5897442387671,127.058035421223
외대앞,서울시 동대문구 휘경로 27(이문동 360-5),37.5954136758127,127.063058800869
신이문,서울시 동대문구 한천로 472(이문로 7),37.604278644666,127.069577322142
광운대,서울시 노원구 석계로 98-2(광운대역),37.6230335564713,127.06176348127
월계,서울시 노원구 월계로 53길 40(월계2동 261),37.6321089404669,127.058729394991
녹천,서울시 도봉구 덕릉로 376(창동),37.6456959058103,127.050919992127
방학,서울시 도봉구 도봉로 150다길 3,37.6663490420969,127.044424667701
도봉,서울시 도봉구 도봉로 170길 2,37.6803629061562,127.045764016316
망월사,경기도 의정부시 회룡로 111(호원동),37.725963479768,127.046509519875
의정부,경기도 의정부시 평화로 525,37.7379901517646,127.045879450143
가능,경기도 의정부시 평화로 633,37.7483685951812,127.044220735748
녹양,경기도 의정부시 평화로 757(녹양동 973),37.7593972381027,127.042273911226
양주,경기도 양주시 평화로 919(남방동 94-1),37.7736548042753,127.044790945301
덕계,경기도 양주시 덕계로 126 (덕계동 209-5번지),37.8187729615258,127.056653419502
덕정,경기도 양주시 화합로 1356,37.844283985167,127.061969695022
지행,경기도 동두천시 평화로 2285(지행동),37.8918774567748,127.055664161171
동두천중앙,경기도 동두천시 동두천로 228(생연동 682),37.9018057802045,127.056238895955
보산,경기도 동두천시 평화로 2539(보산동),37.9143185033452,127.057237110508
동두천,경기도 동두천시 평화로 2687(동두천동 245-210),37.9278370541411,127.054940223638
소요산,경기도 동두천시 평화로 2925(상봉암동 126),37.947953996357,127.061213156402
임진강,경기도 파주시 문산읍 임진각로 115(문산읍),37.8885657915464,126.746995041436
운천,경기도 파주시 문산읍 통일로2033번길3,37.8799939467653,126.769972094965
가좌,서울시 서대문구 수색로 27(남가좌동),37.5688870324193,126.915149791265
서강대,서울시 마포구 서강로 지하118,37.5527051004675,126.934808313154
수색,서울시 은평구 수색로 261-1,37.5808147253405,126.895659201671
화전,경기도 고양시 덕양구 화랑로 53(화전동 183-10),37.6033139647057,126.868385382583
강매,경기도 고양시 덕양구 행신동 108-5,37.6124170870804,126.845066303327
행신,경기도 고양시 덕양구 행신동 충경로 124번지(행신2동 812),37.6152819539218,126.84349267417
능곡,경기도 고양시 덕양구 토당로 35(토당동 454-3),37.6189344509008,126.820864666736
곡산,경기도 고양시 일산동구 경의로 160(백석동),37.6455215922844,126.801703048195
백마,경기도 고양시 일산동구 경의로 318(풍동 482-8),37.6583237579557,126.794456622803
풍산,경기도 고양시 일산동구 경의로 486(풍동),37.6723127365476,126.786451209886
일산,경기도 고양시 일산서구 경의로 672,37.6821407179955,126.769478094594
탄현,경기도 고양시 일산서구 경의로 856(덕이동),37.6939232739143,126.761038902542
야당,경기도 파주시 소리천로 10 (야당동),37.7128499204904,126.761526821868
중랑,서울특별시 중랑구 중화동 321-37,37.595012523673,127.074833812483
망우,서울시 중랑구 망우로 55길 11-10,37.5992876153903,127.092756577852
양원,서울시 중랑구 송림길 147(망우동),37.606554361502,127.107921489043
지평,경기도 양평군 지평면 지평역길 32,37.4763755008819,127.630041823792
구리,경기도 구리시 건원대로 34번길 32-29(인창동 244-2),37.603333764096,127.143610890921
도농,경기도 남양주시 경춘로 433(도농동 56-1),37.6088256177708,127.161152955692
양정,경기도 남양주시 경강로 237(이패동 398-32),37.6040110360008,127.194607323013
덕소,경기도 남양주시 와부읍 덕소로 56 (덕소리),37.5868975781597,127.208819520604
도심,경기도 남양주시 와부읍 덕소로 237(도곡리 1024-2),37.5796327348454,127.222654178048
팔당,경기도 남양주시 와부읍 팔당로 107번길,37.546890022725,127.243831432648
운길산,경기도 남양주시 조안면 운길산로 20 (진중리),37.5548032008651,127.309850206074
양수,경기도 양평군 양서면 목왕로 55-10,37.5457522473669,127.328842901585
신원,경기도 양평군 양서면 신원역길 5-4,37.5255305127415,127.372518999221
국수,경기도 양평군 양서면 국수역길 45,37.5159971877418,127.399469211218
아신,경기도 양평군 옥천면 아신역1길 23,37.5136938387664,127.443105656936
오빈,경기도 양평군 양평읍 덕바위길 29번길,37.5034201426364,127.472779337041
원덕,경기도 양평군 양평읍 원덕흑천길 94-22,37.4689980743792,127.548481848278
용문,경기도 양평군 용문면 용문역길 18,37.4828215032131,127.593964601093
운정,경기도 파주시 운정역길 368(야당동 299-4번지),37.7254220154625,126.766908191096
금릉,경기도 파주시 금릉역로 85 (금촌동),37.7522266074194,126.765044092685
금촌,경기도 파주시 새꽃로 193,37.7655567434097,126.773936400512
월롱,경기도 파주시 월롱면 통일로 980,37.7961431510064,126.792204696676
파주,경기도 파주시 파주읍 주라위길 38,37.8151635252393,126.792604079404
문산,경기도 파주시 문산읍 문산역로 94,37.854588695275,126.787595361922
대곡,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),37.6318206316005,126.810602730178
서빙고,서울시 용산구 서빙고로 238(서빙고동 241-11),37.5199555398566,126.990048630943
한남,서울시 용산구 독서당로6길 12-13(한남동),37.5291881521046,127.008249820572
응봉,서울시 성동구 고산자로 123(응봉동),37.5504482266748,127.034927944532
구일,서울시 구로구 구일로 133,37.4963911827294,126.869920428658
개봉,서울시 구로구 경인로 40길 47,37.4945222528654,126.859102583368
오류동,서울시 구로구 경인로 20길 13,37.494359185399,126.844600701673
역곡,경기도 부천시 원미구 역곡로 1(역곡동),37.4852888314378,126.811871466794
소사,경기도 부천시 소사구 경인로 363,37.4824529147477,126.796018552602
부천,경기도 부천시 소사구 부천로 1,37.4840369248427,126.782649695027
중동,경기도 부천시 소사구 중동로 73,37.4866184306426,126.764292213307
송내,경기도 부천시 소사구 송내대로 43,37.4876747409104,126.752771844443
부개,인천시 부평구 수변로 22,37.4883181353962,126.740251327956
백운,인천시 부평구 마장로 55번길 14,37.4832252226726,126.70727338322
동암,인천시 부평구 동암광장로 10,37.4710056673671,126.702935214739
간석,인천시 남동구 석정로 522-14,37.4646879052409,126.693451172704
도화,인천시 미추홀구 숙골로 24번길 9,37.4661106428252,126.668375888234
제물포,인천시 미추홀구 경인로 129,37.466803102521,126.656869633392
도원,인천시 동구 참외전로 245,37.468791983109,126.642404388038
동인천,인천시 중구 참외전로 119,37.4759574845683,126.631750522383
인천,인천시 중구 제물량로 269,37.4765938446837,126.617089760956
갈매,경기도 구리시 갈매동 경춘북로 229(갈매동 502-18),37.6339772561856,127.114708032421
별내,경기도 남양주시 별내동 182-5,37.6421997379186,127.12726521217
퇴계원,경기도 남양주시 퇴계원면 경춘북로 545(퇴계원리 218-8),37.6482373139625,127.144404953155
사릉,경기도 남양주시 진건읍 진건우회로 63 (사능리 605-3),37.6515252056783,127.17693293409
금곡,경기도 남양주시 경춘로 903(금곡동 404-276),37.6332724810872,127.202628598035
평내호평,경기도 남양주시 경춘로 1375(평내동 156),37.6532330134255,127.244434272129
천마산,경기도 남양주시 화도읍 묵현리 320-25,37.6595591008046,127.285603649115
마석,경기도 남양주시 화도읍 마석중앙로 107 (마석우리 222-2),37.6523558892506,127.311850178148
대성리,경기도 가평군 청평면 경춘로 88(대성리 393),37.6840857391866,127.379235925376
청평,경기도 가평군 청평면 청평역로 97-33(청평리 125-1),37.7355360346828,127.426649292956
상천,경기도 가평군 청평면 상천역로 29(상천리 1261),37.7701212332923,127.454481962908
가평,경기도 가평군 가평읍 문화로 13-42(달전리 567),37.8142501843797,127.511017051625
굴봉산,강원도 춘천시 남산면 서백길 192(백양리 588-30),37.8321010361171,127.557660392646
백양리,강원도 춘천시 남산면 북한강변길 690(강촌리 680-7),37.830833476156,127.589196393763
강촌,강원도 춘천시 남산면 강촌로 150(방곡리 409),37.8058064415298,127.634125952836
김유정,강원도 춘천시 신동면 김유정로 1435(신동면 증리 859-3),37.81963260788,127.716616948432
남춘천,강원도 춘천시 영서로 2260(퇴계동 633-2),37.8640443861226,127.723915185217
춘천,강원도 춘천시 공지로 591 (근화동 190),37.8846680007615,127.717003832754
서울숲,서울시 성동구 왕십리로 지하 77,37.5436182408959,127.044706934942
압구정로데오,서울시 강남구 압구정동 495(강남구 압구정로 지하 402),37.529440360849,127.041260327992
선정릉,서울시 강남구 선릉로 지하 580(삼성동),37.5108538860091,127.043641042222
한티,서울시 강남구 선릉로 지하 228,37.4962424687085,127.052882352599
구룡,서울시 강남구 개포동 175번지,37.4877508712393,127.058902040245
개포동,서울특별시 강남구 개포로 지하 420 (개포동),37.4892484725195,127.066474949768
대모산입구,서울특별시 강남구 개포로 지하 522 (일원동 703번지),37.4915453291369,127.07316864715
가천대,경기도 성남시 수정구 태평1동 5113-9,37.4489646883029,127.127142141828
태평,경기도 성남시 수정구 성남대로 지하 1229번지,37.4398906358669,127.127671669567
야탑,경기도 성남시 성남대로 지하 903(야탑동 688-1),37.411051183903,127.12872651224
서현,경기도 성남시 분당구 성남대로 지하 601,37.3850142562829,127.123430800216
수내,경기도 성남시 분당구 성남대로 지하 491(수내동),37.3784524525527,127.114295370128
오리,경기도 성남시 분당구 성남대로 지하 55(구미동 795),37.3399767000124,127.108947909824
죽전,경기도 용인시 수지구 포은대로 536(죽전동 1014),37.3250029632519,127.108105699045
보정,경기도 용인시 수지구 포은대로 536(죽전동 1014),37.3250029632519,127.108105699045
구성,경기도 용인시 기흥구 용구대로 2403,37.2988793074736,127.105772956042
신갈,경기도 용인시 기흥구 기흥로 136,37.286222191892,127.111247645105
상갈,경기도 용인시 기흥구 금화로 지하 40,37.2618298132945,127.108877632339
청명,경기도 수원시 영통구 봉영로 지하 1670,37.2595060450476,127.078981816646
영통,경기도 수원시 영통구 봉영로 지하 1560,37.2514466747718,127.071296921866
망포,경기도 수원시 영통구 덕영대로 지하 1520 (영통동),37.2456841497125,127.057336156052
매탄권선,경기도 수원시 권선구 권선동 1308번지,37.2496541911308,127.040436063804
수원시청,경기도 수원시 권선구 권선동 1122,37.2609055800354,127.031319421846
매교,경기도 수원시 팔달구 매교동 173-22,37.2654547365162,127.016173497897
고색,경기도 수원시 권선구 매송고색로 지하690(고색동),37.2497641029802,126.980512216022
오목천,경기도 수원시 권선구 삼천병마로 지하 1570 (오목천동 472-3),37.2433708193918,126.963947123606
어천,경기도 화성시 매송면 어천역길 8,37.2501194651188,126.908785661434
야목,경기도 화성시 매송면 본오매송로 286(야목리),37.2611984735928,126.88411915315
사리,경기도 안산시 상록구 충장로 103 (사동),37.2908856912992,126.857182474188
한대앞,경기도 안산시 상록구 충장로 337,37.310138887688,126.853604115068
중앙,경기도 안산시 단원구 중앙대로 918,37.3160120851693,126.838496502051
고잔,경기도 안산시 상록구 충장로 337,37.310138887688,126.853604115068
초지,경기도 안산시 단원구 중앙대로 620,37.3206930878552,126.805905689102
안산,경기도 안산시 단원구 중앙대로 620,37.3206930878552,126.805905689102
신길온천,경기도 안산시 단원구 중앙대로 462,37.3279773719144,126.787289454372
정왕,경기도 안산시 단원구 황고개로 2,37.3375787569365,126.767149151692
오이도,경기도 시흥시 역전로 430,37.3619270024133,126.738463594077
달월,경기도 시흥시 서해안로 736번길 55(월곶동),37.3798590670709,126.745771786914
월곶,경기도 시흥시 월곶 중앙로 14번길,37.3908170312727,126.742529746629
소래포구,인천시 남동구 소래역로 51,37.4009287634109,126.733519454146
인천논현,인천시 남동구 청능대로 567,37.4006702911636,126.722563735787
호구포,인천시 남동구 호구포로 205,37.4016559405807,126.708639070703
남동인더스파크,인천광역시 남동구 고잔동 970-14,37.4071199316831,126.694692825365
연수,인천시 연수구 벚꽃로 115,37.4178036012082,126.678963980409
송도,인천시 연수구 비류대로 175(옥련동),37.429936352757,126.654627246887
인하대,인천시 미추홀구 용현동 294-3,37.448211740425,126.649971611338
숭의,인천시 미추홀구 인주대로 지하6,37.4603808978026,126.63875878501
신포,인천시 중구 사동 26-19,37.4683932257932,126.625173241416
선바위,경기도 과천시 중앙로 440,37.4518723418033,127.001363325574
경마공원,경기도 과천시 경마공원대로 105,37.4441407439838,127.008051189437
대공원,경기도 과천시 대공원대로 지하 50 (과천동),37.4357353154423,127.005564107175
과천,경기도 과천시 별양로 지하 177,37.4334527847941,126.997456834042
정부과천청사,경기도 과천시 중앙로 지하 100,37.4259969407168,126.990186147038
인덕원,경기도 안양시 동안구 흥안대로 529,37.4015080484355,126.976688773261
평촌,경기도 안양시 동안구 부림로 지하 123,37.3944955073661,126.963866284332
범계,경기도 안양시 동안구 동안로 지하 130,37.38973437119,126.950983854413
산본,경기도 군포시 번영로 504,37.3581051591978,126.933175158373
수리산,경기도 군포시 번영로 385,37.350128811081,126.92549018064
대야미,경기도 군포시 대야1로 28,37.3283278084294,126.917178861076
반월,경기도 안산시 상록구 건건로 119-10,37.3120043860232,126.903795028845
상록수,경기도 안산시 상록구 상록수로 61,37.3029804927532,126.865417356052
삼송,경기도 고양시 덕양구 삼송로 205번길(삼송동 20-14),37.6550162726238,126.896562231497
원흥,경기도 고양시 덕양구 원흥동 569-15,37.6509206996283,126.873307347639
원당,경기도 고양시 덕양구 고양대로 1429 (성사동 410-7번지),37.6534333656508,126.843104741837
화정,경기도 고양시 덕양구 화정로 60 (화정동 1098번지),37.6345077843042,126.832630042005
백석,경기도 고양시 일산동구 중앙로 1042,37.6431608335662,126.788171623016
마두,경기도 고양시 일산동구 중앙로 지하 1180(마두동),37.6523303524635,126.778195968273
정발산,경기도 고양시 일산동구 마두 1동 1123(일산동구 중앙로 1270),37.6589801992463,126.773725939404
주엽,경기도 고양시 일산서구 중앙로 1432(주엽동 166-7),37.6704315940863,126.761046013417
대화,경기도 고양시 일산서구 중앙로 1569(대화동 2221),37.675954868441,126.747305098166
소새울,경기도 부천시 소사로 지하 284,37.4831691271686,126.794978451317
시흥대야,경기도 부천시 소사로 지하 120,37.468489118864,126.79718872876
신천,경기도 시흥시 서해안로 지하 1670,37.4504968820336,126.793161546388
신현,경기도 시흥시 신현로 12번길 지하 2-10,37.4095707560714,126.787805821706
시흥시청,경기도 시흥시 시흥대로 지하 467,37.3814327087701,126.805963785046
시흥능곡,경기도 시흥시 시흥대로 지하 327,37.3698949824471,126.80871289137
달미,경기도 안산시 단원구 순환로 지하 160,37.349068688284,126.808952529116
선부,경기도 안산시 단원구 선부광장서로 42,37.3329390400258,126.805051368864
시우,경기도 안산시 단원구 동산로 지하 50,37.3130451088515,126.79593557101
원시,경기도 안산시 단원구 산단로 지하 70 (원시동),37.3019944473115,126.786725377711
이수,서울특별시 동작구 사당로 지하310(사당동),37.485015143952,126.981021812089
언주,서울특별시 강남구 봉은사로 지하201(논현동),37.5074454982119,127.034284713238
삼성중앙,서울특별시 강남구 봉은사로 지하501(삼성동),37.5128830348855,127.052705651591
봉은사,서울특별시 강남구 봉은사로 지하601(삼성동),37.5143606191744,127.060891874786
삼전,서울특별시 송파구 백제고분로 지하189(잠실동),37.504501913851,127.087445571156
석촌고분,서울특별시 송파구 백제고분로 지하274(삼전동),37.5024703189666,127.096703734242
송파나루,서울특별시 송파구 백제고분로 지하446(방이동),37.5106316985927,127.112393866995
한성백제,서울특별시 송파구 위례성대로 지하29(방이동),37.5164647953901,127.116303251765
둔촌오륜,서울특별시 강동구 강동대로 지하303(둔촌동),37.5194242486054,127.138427332482
중앙보훈병원,서울특별시 강동구 동남로 지하625(둔촌동),37.5288957241892,127.148541966332
쌍용동,충청남도 천안시 서북구 쌍용19로 20,36.793724274634,127.1213503702
평택지제,경기도 평택시 경기대로 777,37.0187847572567,127.070485287852
도라산,경기도 파주시 장단면 희망로 307(노상리),37.8988518411828,126.709629531242
서울역,서울시 중구 통일로 1,37.5560581817344,126.972115894161
개운포,울산광역시 남구 산업로 133,35.5076156322014,129.320952440028
거제,부산광역시 연제구 법원남로9번길 17,35.1895110545428,129.074289798203
거제해맞이,부산광역시 연제구 거제대로 123,35.1811704174524,129.068996371984
기장,부산광역시 기장군 기장읍 차성로288번길 86,35.243815709882,129.218740173832
남창,울산광역시 울주군 온양읍 남창리 42-36,35.4185132790352,129.282552192062
덕하,울산광역시 울주군 청량읍 덕하로 229,35.493751556952,129.303549815497
동래,부산광역시 동래구 낙민로 27,35.1973205059373,129.091141148215
망양,울산광역시 울주군 온양읍 망양리 484-1,35.4568340815661,129.287859425669
벡스코,부산광역시 해운대구 해운대로 351,35.1715544460081,129.136096935843
부산원동,부산광역시 동래구 안락동52-2,35.1938076703922,129.11346133472
부전,부산광역시 부산진구 부전로 181,35.1640421327974,129.060506292678
서생,울산광역시 울주군 서생면 화산발리로 1,35.3461267934052,129.293302611307
센텀,부산광역시 해운대구 해운대로 210,35.1794517547326,129.124592580199
신해운대,부산광역시 해운대구 장산로 427,35.1816969257961,129.177032353897
안락,부산광역시 동래구 안연로98번길 57,35.1960206246922,129.100549414816
오시리아,부산광역시 기장군 기장읍 동부산관광5로 14,35.1962172977472,129.208261122077
월내,부산광역시 기장군 장안읍 해맞이로 351-31,35.3279031956242,129.276513273439
일광,부산광역시 기장군 일광읍 일광로 111-10,35.2674453139922,129.233116919565
재송,부산광역시 해운대구 해운대로 100,35.1882250168273,129.120431001987
좌천,부산광역시 기장군 장안읍 좌천리 239-4,35.3117885630404,129.245153674671
태화강,울산광역시 남구 산업로 654,35.5383548270265,129.353666998283
검암,인천광역시 서구 검바위로 26 (검암동),37.569030447138,126.673541984078
계양,인천광역시 계양구 다남로 24 (귤현동),37.5716093704302,126.736023400683
공덕,서울특별시 마포구 마포대로 92 (도화동 25-13번지),37.5428436189268,126.95133595616
공항화물청사,인천광역시 중구 공항동로135번길 86 (운서동),37.4590307212448,126.477437882407
김포공항,서울특별시 강서구 하늘길 지하 77 (방화동 744번지),37.562313207852,126.801278424065
디지털미디어시티,서울특별시 마포구 성암로 지하 184 (상암동 1140번지),37.5768239035855,126.899020186183
서울,서울특별시 용산구 청파로 378 (동자동 43-205번지),37.549118478341,126.970484281315
운서,인천광역시 중구 흰바위로59번길 26 (운서동),37.4928503236659,126.493665547285
인천국제공항,인천광역시 중구 공항로 272 (운서동),37.458350712273,126.427699293474
청라국제도시,인천광역시 서구 에코로 151 (청라동),37.5551403000306,126.625410973856
홍대입구,서울특별시 마포구 양화로 지하188 (동교동 166-1번지),37.5574452272604,126.926778735002
