사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202201,1호선,가능,126191,122907,37.7483685951812,127.044220735748
202201,1호선,가산디지털단지,370308,427269,37.4815957375443,126.882559483336
202201,1호선,간석,114563,109293,37.4646879052409,126.693451172704
202201,1호선,개봉,421899,424527,37.4945222528654,126.859102583368
202201,1호선,관악,141319,132669,37.4188017578979,126.909121118476
202201,1호선,광명,65728,58036,37.4163635638303,126.884877197434
202201,1호선,광운대,148577,143916,37.6230335564713,127.06176348127
202201,1호선,구로,367914,372370,37.5024345090279,126.881491595821
202201,1호선,구일,119655,120171,37.4963911827294,126.869920428658
202201,1호선,군포,154913,154532,37.354076121748,126.948484962089
202201,1호선,금정,530249,540991,37.3722878708479,126.943387264162
202201,1호선,금천구청,233026,234221,37.455609978438,126.894514076077
202201,1호선,남영,176835,184484,37.5405646005342,126.971332437837
202201,1호선,노량진,163490,165589,37.5135735646312,126.940826454376
202201,1호선,녹양,87252,82584,37.7593972381027,127.042273911226
202201,1호선,녹천,90175,76752,37.6456959058103,127.050919992127
202201,1호선,당정,120490,115112,37.3444543328447,126.948347418727
202201,1호선,대방,256898,264995,37.5128688879851,126.925248506022
202201,1호선,덕계,58471,52431,37.8187729615258,127.056653419502
202201,1호선,덕정,100836,97833,37.844283985167,127.061969695022
202201,1호선,도봉,119664,115799,37.6803629061562,127.045764016316
202201,1호선,도봉산,139798,86837,37.6891205614059,127.046528790935
202201,1호선,도원,51757,52822,37.468791983109,126.642404388038
202201,1호선,도화,82301,77143,37.4661106428252,126.668375888234
202201,1호선,독산,378232,395589,37.4659873169402,126.889514168718
202201,1호선,동대문,210889,195984,37.5717775660734,127.011167102297
202201,1호선,동두천,38825,43280,37.9278370541411,127.054940223638
202201,1호선,동두천중앙,58862,57138,37.9018057802045,127.056238895955
202201,1호선,동묘앞,142990,149013,37.5733722075697,127.01675118037
202201,1호선,동암,286714,290794,37.4710056673671,126.702935214739
202201,1호선,동인천,267672,253997,37.4759574845683,126.631750522383
202201,1호선,두정,92242,92357,36.8329346310528,127.149020699344
202201,1호선,망월사,141197,146199,37.725963479768,127.046509519875
202201,1호선,명학,177084,174989,37.3852171904558,126.935265701361
202201,1호선,방학,188544,185504,37.6663490420969,127.044424667701
202201,1호선,배방,18340,17726,36.7775631745193,127.052904723378
202201,1호선,백운,132804,132075,37.4832252226726,126.70727338322
202201,1호선,병점,273003,269571,37.2068017946815,127.033243427141
202201,1호선,보산,26124,23872,37.9143185033452,127.057237110508
202201,1호선,봉명,22737,22099,36.8012573235829,127.135835679685
202201,1호선,부개,167085,156681,37.4883181353962,126.740251327956
202201,1호선,부천,635911,637859,37.4840369248427,126.782649695027
202201,1호선,부평,580743,612229,37.4904472744166,126.723486369222
202201,1호선,서동탄,27707,24086,37.1959264123992,127.052133990784
202201,1호선,서빙고,39072,36969,37.5199555398566,126.990048630943
202201,1호선,서울,966153,856087,37.549118478341,126.970484281315
202201,1호선,서울,966153,856087,37.549118478341,126.970484281315
202201,1호선,서정리,129496,116942,37.0570033704623,127.053006355073
202201,1호선,석계,157514,178293,37.6150480846952,127.066118430844
202201,1호선,석수,190644,170671,37.4343424740399,126.902529209911
202201,1호선,성균관대,269114,267859,37.3001863040678,126.972261050259
202201,1호선,성환,56801,57236,36.9167500567322,127.126732155397
202201,1호선,세류,57935,53819,37.2442506519983,127.014111849323
202201,1호선,세마,53809,50186,37.1869917898194,127.043062518202
202201,1호선,소사,163951,161132,37.4824529147477,126.796018552602
202201,1호선,소요산,43352,37714,37.947953996357,127.061213156402
202201,1호선,송내,522883,522852,37.4876747409104,126.752771844443
202201,1호선,송탄,79693,75836,37.0752833781957,127.054299835138
202201,1호선,수원,640499,686146,37.2656768667795,127.000096053009
202201,1호선,시청,432427,433757,37.5654385176408,126.976983237511
202201,1호선,신길,176269,149122,37.5176677017212,126.914336937521
202201,1호선,신도림,82402,78808,37.5087701449787,126.891080501385
202201,1호선,신설동,273176,264134,37.5762451837487,127.023278761358
202201,1호선,신이문,166519,156137,37.604278644666,127.069577322142
202201,1호선,신창,18226,17993,36.7694848050308,126.949921514343
202201,1호선,쌍용,34383,31994,36.793655090373,127.121594290099
202201,1호선,아산,51543,47925,36.7920474174232,127.104115243093
202201,1호선,안양,413014,415625,37.4014349994721,126.92300270344
202201,1호선,양주,144708,136765,37.7736548042753,127.044790945301
202201,1호선,역곡,528536,527268,37.4852888314378,126.811871466794
202201,1호선,영등포,734962,750796,37.5156680341198,126.907665995469
202201,1호선,오류동,233561,221914,37.494359185399,126.844600701673
202201,1호선,오산,186829,185683,37.1458951784684,127.066844907861
202201,1호선,오산대,63013,58046,37.1693006160923,127.063064763281
202201,1호선,옥수,951,677,37.5409877747326,127.018965435917
202201,1호선,온수,125018,121083,37.4921502838112,126.823380714316
202201,1호선,온양온천,68048,69629,36.7804682813951,127.003451110541
202201,1호선,왕십리,271004,308231,37.5612217415191,127.036655378283
202201,1호선,외대앞,140049,140893,37.5954136758127,127.063058800869
202201,1호선,용산,654479,667689,37.5297718014452,126.964741503485
