사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202206,3호선,삼송,110265,105251,37.6550162726238,126.896562231497
202206,3호선,수서,103912,103461,37.4873889933503,127.101859191018
202206,3호선,신사,155053,163354,37.5171124958274,127.019494541135
202206,3호선,안국,137155,143598,37.5767203705556,126.985823042976
202206,3호선,압구정,164599,174392,37.5264308236177,127.028480919224
202206,3호선,약수,68102,64913,37.5545595558163,127.010822526737
202206,3호선,양재,146860,161378,37.4839347328908,127.034544193436
202206,3호선,연신내,212639,199352,37.618962003178,126.921162124977
202206,3호선,오금,28150,26532,37.5022659793733,127.127879247544
202206,3호선,옥수,52354,52617,37.5409877747326,127.018965435917
202206,3호선,원당,62655,58801,37.6534333656508,126.843104741837
202206,3호선,원흥,59253,55609,37.6509206996283,126.873307347639
202206,3호선,을지로3가,39900,41257,37.56626594615,126.990308356253
202206,3호선,일원,37543,36864,37.4840735840284,127.084451750048
202206,3호선,잠원,24728,23483,37.5127991148107,127.01122017966
202206,3호선,정발산,51807,54110,37.6589801992463,126.773725939404
202206,3호선,종로3가,44096,63830,37.5704266025836,126.99202930223
202206,3호선,주엽,50086,48789,37.6704315940863,126.761046013417
202206,3호선,지축,26651,24360,37.6496180734177,126.912167788573
202206,3호선,충무로,10,0,37.5612890978954,126.994207448462
202206,3호선,학여울,14758,15445,37.4967171864138,127.071718971861
202206,3호선,홍제,98315,91109,37.5887103667691,126.944242309924
202206,3호선,화정,94991,96637,37.6345077843042,126.832630042005
202207,3호선,가락시장,48838,47942,37.4927440321316,127.118485741487
202207,3호선,경복궁,162933,177733,37.5758613027702,126.973062710191
202207,3호선,경찰병원,34046,33513,37.4956031419934,127.124067847413
202207,3호선,고속터미널,494748,481230,37.5049267445237,127.004949918697
202207,3호선,교대,59430,36833,37.4928178646055,127.013838469407
202207,3호선,구파발,143336,146935,37.6368417889316,126.918745426412
202207,3호선,금호,50212,46107,37.5481125196986,127.015893753726
202207,3호선,남부터미널,185714,186212,37.48514016604,127.016207055102
202207,3호선,녹번,90019,78190,37.6007421809861,126.936019442532
202207,3호선,대곡,12794,11103,37.6318206316005,126.810602730178
202207,3호선,대청,50080,47494,37.4937218597788,127.079493645766
202207,3호선,대치,85602,75526,37.4945627553067,127.063430193449
202207,3호선,대화,92608,81398,37.675954868441,126.747305098166
202207,3호선,도곡,25396,25802,37.4908647717187,127.05532337372
202207,3호선,독립문,49918,50518,37.5744103589329,126.957750279047
202207,3호선,동대입구,60455,66438,37.559030224347,127.005460196954
202207,3호선,마두,43140,42908,37.6523303524635,126.778195968273
202207,3호선,매봉,52684,51909,37.4869611285839,127.046614560925
202207,3호선,무악재,23017,23525,37.5823841472467,126.950322097494
202207,3호선,백석,66288,65415,37.6431608335662,126.788171623016
202207,3호선,불광,112156,126640,37.6102072578868,126.92998576213
202207,3호선,삼송,131531,127255,37.6550162726238,126.896562231497
202207,3호선,수서,121748,121920,37.4873889933503,127.101859191018
202207,3호선,신사,184037,192624,37.5171124958274,127.019494541135
202207,3호선,안국,148261,151826,37.5767203705556,126.985823042976
202207,3호선,압구정,199805,211398,37.5264308236177,127.028480919224
202207,3호선,약수,79663,75858,37.5545595558163,127.010822526737
202207,3호선,양재,161610,181706,37.4839347328908,127.034544193436
202207,3호선,연신내,253440,237041,37.618962003178,126.921162124977
202207,3호선,오금,32319,31148,37.5022659793733,127.127879247544
202207,3호선,옥수,59044,59943,37.5409877747326,127.018965435917
202207,3호선,원당,72084,68419,37.6534333656508,126.843104741837
202207,3호선,원흥,66908,63113,37.6509206996283,126.873307347639
202207,3호선,을지로3가,46643,46058,37.56626594615,126.990308356253
202207,3호선,일원,43617,43510,37.4840735840284,127.084451750048
202207,3호선,잠원,28474,27802,37.5127991148107,127.01122017966
202207,3호선,정발산,62558,64949,37.6589801992463,126.773725939404
202207,3호선,종로3가,52559,72630,37.5704266025836,126.99202930223
202207,3호선,주엽,60713,59641,37.6704315940863,126.761046013417
202207,3호선,지축,31102,28585,37.6496180734177,126.912167788573
202207,3호선,충무로,7,0,37.5612890978954,126.994207448462
202207,3호선,학여울,19723,20426,37.4967171864138,127.071718971861
202207,3호선,홍제,112426,105566,37.5887103667691,126.944242309924
202207,3호선,화정,112225,115107,37.6345077843042,126.832630042005
202208,3호선,가락시장,38517,37789,37.4927440321316,127.118485741487
202208,3호선,경복궁,118310,133196,37.5758613027702,126.973062710191
202208,3호선,경찰병원,26842,26379,37.4956031419934,127.124067847413
202208,3호선,고속터미널,381402,370363,37.5049267445237,127.004949918697
202208,3호선,교대,45972,28350,37.4928178646055,127.013838469407
202208,3호선,구파발,109313,113164,37.6368417889316,126.918745426412
202208,3호선,금호,39209,35643,37.5481125196986,127.015893753726
202208,3호선,남부터미널,142386,143086,37.48514016604,127.016207055102
202208,3호선,녹번,69569,60412,37.6007421809861,126.936019442532
202208,3호선,대곡,9998,8798,37.6318206316005,126.810602730178
202208,3호선,대청,39431,37329,37.4937218597788,127.079493645766
202208,3호선,대치,73586,63363,37.4945627553067,127.063430193449
202208,3호선,대화,68434,62797,37.675954868441,126.747305098166
202208,3호선,도곡,19948,20426,37.4908647717187,127.05532337372
202208,3호선,독립문,40637,41864,37.5744103589329,126.957750279047
202208,3호선,동대입구,57712,64144,37.559030224347,127.005460196954
202208,3호선,마두,34076,33622,37.6523303524635,126.778195968273
202208,3호선,매봉,39403,38574,37.4869611285839,127.046614560925
202208,3호선,무악재,18250,18250,37.5823841472467,126.950322097494
202208,3호선,백석,51027,51262,37.6431608335662,126.788171623016
202208,3호선,불광,86912,97327,37.6102072578868,126.92998576213
202208,3호선,삼송,102332,98266,37.6550162726238,126.896562231497
202208,3호선,수서,95737,95854,37.4873889933503,127.101859191018
202208,3호선,신사,140960,148834,37.5171124958274,127.019494541135
202208,3호선,안국,112827,120661,37.5767203705556,126.985823042976
202208,3호선,압구정,154375,163990,37.5264308236177,127.028480919224
202208,3호선,약수,62947,59794,37.5545595558163,127.010822526737
202208,3호선,양재,125445,139940,37.4839347328908,127.034544193436
202208,3호선,연신내,198595,185344,37.618962003178,126.921162124977
202208,3호선,오금,25184,24168,37.5022659793733,127.127879247544
202208,3호선,옥수,46001,46788,37.5409877747326,127.018965435917
202208,3호선,원당,56076,53118,37.6534333656508,126.843104741837
202208,3호선,원흥,52349,49535,37.6509206996283,126.873307347639
202208,3호선,을지로3가,34879,34893,37.56626594615,126.990308356253
202208,3호선,일원,35048,34528,37.4840735840284,127.084451750048
202208,3호선,잠원,22549,21636,37.5127991148107,127.01122017966
202208,3호선,정발산,48919,51248,37.6589801992463,126.773725939404
202208,3호선,종로3가,40514,56643,37.5704266025836,126.99202930223
202208,3호선,주엽,47109,46256,37.6704315940863,126.761046013417
202208,3호선,지축,25025,23122,37.6496180734177,126.912167788573
