사용월,호선명,지하철역,승차총승객수,하차총승객수
202101,1호선,직산,3876,3983
202101,1호선,진위,6163,5664
202101,1호선,창동,2,0
202101,1호선,천안,36720,36573
202101,1호선,청량리,205325,208270
202101,1호선,평택,79250,79489
202101,1호선,한남,17025,16310
202101,1호선,화서,28725,28476
202101,1호선,회룡,56285,56108
202102,1호선,가능,30424,28539
202102,1호선,가산디지털단지,35131,49104
202102,1호선,간석,24971,23880
202102,1호선,개봉,93367,92960
202102,1호선,관악,36875,33972
202102,1호선,광명,14778,11904
202102,1호선,광운대,33296,33465
202102,1호선,구로,75528,77827
202102,1호선,구일,26018,25040
202102,1호선,군포,25454,23920
202102,1호선,금정,106066,107559
202102,1호선,금천구청,48430,48179
202102,1호선,남영,33001,34667
202102,1호선,노량진,47859,45522
202102,1호선,녹양,20961,20075
202102,1호선,녹천,20703,17581
202102,1호선,당정,23624,23105
202102,1호선,대방,44830,46444
202102,1호선,덕계,12345,11296
202102,1호선,덕정,24839,23972
202102,1호선,도봉,27223,25691
202102,1호선,도봉산,66135,46162
202102,1호선,도원,13244,13412
202102,1호선,도화,18635,16962
202102,1호선,독산,48321,49590
202102,1호선,동대문,67958,66656
202102,1호선,동두천,9157,11396
202102,1호선,동두천중앙,15644,15032
202102,1호선,동묘앞,84131,88362
202102,1호선,동암,76343,76284
202102,1호선,동인천,71956,69196
202102,1호선,두정,27871,29184
202102,1호선,망월사,32894,34061
202102,1호선,명학,27671,27039
202102,1호선,방학,44738,43405
202102,1호선,배방,5353,5306
202102,1호선,백운,32018,31182
202102,1호선,병점,68719,71690
202102,1호선,보산,10495,9859
202102,1호선,봉명,4007,3979
202102,1호선,부개,37089,34252
202102,1호선,부천,173974,176130
202102,1호선,부평,183309,194151
202102,1호선,서동탄,6393,6295
202102,1호선,서빙고,8042,7693
202102,1호선,서울,201120,162353
202102,1호선,서정리,33028,34989
202102,1호선,석계,39094,42228
202102,1호선,석수,41120,40297
202102,1호선,성균관대,58996,61003
202102,1호선,성환,16771,17054
202102,1호선,세류,14742,14803
202102,1호선,세마,12287,11279
202102,1호선,소사,44798,42382
202102,1호선,소요산,26316,22476
202102,1호선,송내,104513,102499
202102,1호선,송탄,25844,25799
202102,1호선,수원,240436,247261
202102,1호선,시청,53243,52963
202102,1호선,신길,38097,32217
202102,1호선,신도림,16069,16987
202102,1호선,신설동,56206,55958
202102,1호선,신이문,37589,34563
202102,1호선,신창,6102,5901
202102,1호선,쌍용,8357,7765
202102,1호선,아산,16163,13909
202102,1호선,안양,106178,104820
202102,1호선,양주,36530,35164
202102,1호선,역곡,114666,113851
202102,1호선,영등포,234917,238524
202102,1호선,오류동,53060,49650
202102,1호선,오산,56118,56363
202102,1호선,오산대,15312,14412
202102,1호선,옥수,314,175
202102,1호선,온수,28016,26578
202102,1호선,온양온천,22487,22359
202102,1호선,왕십리,68071,77262
202102,1호선,외대앞,34145,33857
202102,1호선,용산,186384,181532
202102,1호선,월계,28666,26597
202102,1호선,응봉,8489,7607
202102,1호선,의왕,34256,33846
202102,1호선,의정부,107438,111565
202102,1호선,이촌,17658,13329
202102,1호선,인천,29182,24547
202102,1호선,제기동,84051,87701
202102,1호선,제물포,43708,42002
202102,1호선,종각,100039,89680
202102,1호선,종로3가,118716,108831
202102,1호선,종로5가,83964,85774
202102,1호선,주안,92504,82084
202102,1호선,중동,37925,35489
202102,1호선,지제,14708,13759
202102,1호선,지행,32393,31190
202102,1호선,직산,3802,3861
202102,1호선,진위,5840,5466
202102,1호선,창동,5,0
202102,1호선,천안,37498,35930
202102,1호선,청량리,197181,200327
202102,1호선,평택,79065,78380
202102,1호선,한남,16203,15726
202102,1호선,화서,29333,29097
202102,1호선,회룡,56237,56244
202103,1호선,가능,32346,31128
202103,1호선,가산디지털단지,38801,53693
202103,1호선,간석,27609,26281
202103,1호선,개봉,103697,103458
202103,1호선,관악,39602,37153
202103,1호선,광명,16920,13914
202103,1호선,광운대,37341,37218
202103,1호선,구로,87139,89645
202103,1호선,구일,28543,27766
202103,1호선,군포,27444,25519
202103,1호선,금정,116396,117591
202103,1호선,금천구청,53629,53332
202103,1호선,남영,37030,38998
202103,1호선,노량진,53594,50152
202103,1호선,녹양,22535,21721
202103,1호선,녹천,21892,18812
202103,1호선,당정,25943,25548
202103,1호선,대방,52084,53871
202103,1호선,덕계,13698,12744
202103,1호선,덕정,26819,26278
202103,1호선,도봉,29072,27540
202103,1호선,도봉산,63372,43807
202103,1호선,도원,15425,15850
202103,1호선,도화,19956,18464
202103,1호선,독산,53214,53715
202103,1호선,동대문,72088,71668
202103,1호선,동두천,10065,12950
202103,1호선,동두천중앙,15820,15442
202103,1호선,동묘앞,81973,85459
202103,1호선,동암,81879,82508
202103,1호선,동인천,75810,73458
202103,1호선,두정,34649,37432
202103,1호선,망월사,36003,37427
202103,1호선,명학,32189,31655
202103,1호선,방학,47413,45896
202103,1호선,배방,6217,6434
202103,1호선,백운,34654,34295
202103,1호선,병점,75518,78279
202103,1호선,보산,8516,8297
202103,1호선,봉명,4631,4531
202103,1호선,부개,39946,37753
202103,1호선,부천,188956,191513
202103,1호선,부평,197278,207394
202103,1호선,서동탄,6693,6732
202103,1호선,서빙고,9376,8908
202103,1호선,서울,225718,187806
202103,1호선,서정리,37092,38984
202103,1호선,석계,42697,45613
202103,1호선,석수,44306,42242
202103,1호선,성균관대,65918,67396
202103,1호선,성환,19097,20278
202103,1호선,세류,15818,16263
202103,1호선,세마,13763,12500
202103,1호선,소사,50512,48658
202103,1호선,소요산,24730,20927
202103,1호선,송내,115769,114284
202103,1호선,송탄,29578,29473
202103,1호선,수원,256813,263586
202103,1호선,시청,59197,60576
202103,1호선,신길,41825,35173
202103,1호선,신도림,18036,18629
202103,1호선,신설동,60185,59485
202103,1호선,신이문,40326,37783
202103,1호선,신창,7485,8590
202103,1호선,쌍용,9676,9627
202103,1호선,아산,19911,16417
202103,1호선,안양,117472,116056
202103,1호선,양주,39550,38592
202103,1호선,역곡,128138,127081
202103,1호선,영등포,264590,264787
202103,1호선,오류동,59554,55681
202103,1호선,오산,61093,61487
202103,1호선,오산대,16992,15865
202103,1호선,옥수,352,188
202103,1호선,온수,31179,29585
202103,1호선,온양온천,25309,25226
202103,1호선,왕십리,78207,88590
202103,1호선,외대앞,41348,40648
202103,1호선,용산,209511,207739
202103,1호선,월계,30285,28110
202103,1호선,응봉,10413,9974
202103,1호선,의왕,37133,36984
202103,1호선,의정부,112215,115232
202103,1호선,이촌,19235,14665
202103,1호선,인천,26081,21741
202103,1호선,제기동,91292,93884
202103,1호선,제물포,47428,45935
202103,1호선,종각,113731,101334
202103,1호선,종로3가,132220,123012
202103,1호선,종로5가,99936,99941
202103,1호선,주안,102595,90504
202103,1호선,중동,41949,39581
202103,1호선,지제,17451,16224
202103,1호선,지행,32558,32021
202103,1호선,직산,4113,4268
202103,1호선,진위,6587,6076
202103,1호선,창동,1,0
202103,1호선,천안,41205,40763
202103,1호선,청량리,215174,219561
202103,1호선,평택,85889,86383
202103,1호선,한남,17617,16890
202103,1호선,화서,32909,32657
202103,1호선,회룡,61321,61262
202104,1호선,가능,34201,32939
202104,1호선,가산디지털단지,40440,55402
202104,1호선,간석,28119,27083
202104,1호선,개봉,104033,103315
202104,1호선,관악,40780,37550
202104,1호선,광명,17454,14120
202104,1호선,광운대,36947,37225
202104,1호선,구로,85831,87669
202104,1호선,구일,33517,33193
202104,1호선,군포,28112,26182
202104,1호선,금정,119271,120103
202104,1호선,금천구청,54593,54237
202104,1호선,남영,36639,38193
202104,1호선,노량진,53881,50563
202104,1호선,녹양,23129,22250
202104,1호선,녹천,22572,19538
202104,1호선,당정,26212,25615
202104,1호선,대방,51764,53173
202104,1호선,덕계,14419,13514
202104,1호선,덕정,28910,28356
202104,1호선,도봉,30201,28583
202104,1호선,도봉산,70721,49912
202104,1호선,도원,15314,15492
202104,1호선,도화,20481,19027
202104,1호선,독산,53857,54345
202104,1호선,동대문,76309,75392
202104,1호선,동두천,11451,15631
202104,1호선,동두천중앙,17824,17701
202104,1호선,동묘앞,89060,92648
202104,1호선,동암,83045,83210
202104,1호선,동인천,77903,75857
202104,1호선,두정,35797,38290
202104,1호선,망월사,38047,39524
202104,1호선,명학,32633,32004
202104,1호선,방학,50064,48734
202104,1호선,배방,6514,6834
202104,1호선,백운,35287,35125
202104,1호선,병점,76390,79574
202104,1호선,보산,12423,12611
202104,1호선,봉명,4694,4798
202104,1호선,부개,41539,38929
202104,1호선,부천,188940,190186
202104,1호선,부평,195160,205051
202104,1호선,서동탄,6844,7142
202104,1호선,서빙고,10040,9483
202104,1호선,서울,243856,199044
202104,1호선,서정리,37933,40418
202104,1호선,석계,43347,47018
202104,1호선,석수,45925,43905
202104,1호선,성균관대,65602,66437
202104,1호선,성환,20141,21277
202104,1호선,세류,16452,16915
202104,1호선,세마,13891,12751
202104,1호선,소사,50766,48604
202104,1호선,소요산,33477,28419
202104,1호선,송내,116071,114206
202104,1호선,송탄,31000,31417
202104,1호선,수원,259500,263817
202104,1호선,시청,62651,64051
202104,1호선,신길,42070,36377
202104,1호선,신도림,19844,20212
202104,1호선,신설동,61657,59932
202104,1호선,신이문,41135,38462
202104,1호선,신창,8054,8768
202104,1호선,쌍용,10114,9876
202104,1호선,아산,21627,17581
202104,1호선,안양,116228,115514
202104,1호선,양주,42772,41516
202104,1호선,역곡,128251,126684
202104,1호선,영등포,254426,255724
202104,1호선,오류동,60387,56674
202104,1호선,오산,63133,62651
202104,1호선,오산대,18915,17480
202104,1호선,옥수,406,257
202104,1호선,온수,32232,30597
202104,1호선,온양온천,27691,27402
202104,1호선,왕십리,75622,87076
202104,1호선,외대앞,39104,38344
202104,1호선,용산,214891,211781
202104,1호선,월계,31657,29465
202104,1호선,응봉,10948,10550
202104,1호선,의왕,38191,38225
202104,1호선,의정부,114289,118206
202104,1호선,이촌,21368,15514
202104,1호선,인천,30687,25641
202104,1호선,제기동,94214,97768
202104,1호선,제물포,48439,47155
202104,1호선,종각,107963,96735
202104,1호선,종로3가,132169,121460
202104,1호선,종로5가,98086,99195
202104,1호선,주안,101851,89866
202104,1호선,중동,42172,40044
202104,1호선,지제,18178,16701
202104,1호선,지행,35853,35739
202104,1호선,직산,4557,4770
202104,1호선,진위,7031,6588
202104,1호선,창동,2,0
202104,1호선,천안,44774,43507
202104,1호선,청량리,223891,227283
202104,1호선,평택,90647,91160
202104,1호선,한남,18263,17578
202104,1호선,화서,33921,33627
202104,1호선,회룡,63853,61965
202105,1호선,가능,42372,40379
202105,1호선,가산디지털단지,49479,68213
202105,1호선,간석,35807,34488
202105,1호선,개봉,131302,130723
202105,1호선,관악,50416,46795
202105,1호선,광명,23458,18653
202105,1호선,광운대,47955,47845
202105,1호선,구로,107416,110427
202105,1호선,구일,40101,38906
202105,1호선,군포,34537,32467
202105,1호선,금정,147641,149240
202105,1호선,금천구청,67994,67436
202105,1호선,남영,45637,48320
202105,1호선,노량진,64712,60132
202105,1호선,녹양,28835,27916
202105,1호선,녹천,28358,24349
202105,1호선,당정,33081,32173
202105,1호선,대방,63748,66268
202105,1호선,덕계,18130,16970
202105,1호선,덕정,35619,35588
202105,1호선,도봉,37181,35184
202105,1호선,도봉산,84139,59457
202105,1호선,도원,19517,19748
202105,1호선,도화,26215,24403
202105,1호선,독산,67295,67989
202105,1호선,동대문,96019,94589
202105,1호선,동두천,13853,18243
202105,1호선,동두천중앙,21606,21395
202105,1호선,동묘앞,106424,108304
202105,1호선,동암,103300,103656
202105,1호선,동인천,97529,95280
202105,1호선,두정,46514,48785
202105,1호선,망월사,46703,48151
202105,1호선,명학,40951,40074
202105,1호선,방학,61236,59642
202105,1호선,배방,8089,8473
202105,1호선,백운,44788,44521
202105,1호선,병점,97649,102214
202105,1호선,보산,14902,15371
202105,1호선,봉명,5831,5770
202105,1호선,부개,51829,48480
202105,1호선,부천,236500,238005
202105,1호선,부평,248069,258707
202105,1호선,서동탄,8761,8821
202105,1호선,서빙고,12440,11851
202105,1호선,서울,318429,259028
202105,1호선,서정리,46749,50402
202105,1호선,석계,52755,57550
202105,1호선,석수,57663,54840
202105,1호선,성균관대,81814,84085
202105,1호선,성환,24794,26332
202105,1호선,세류,20837,21052
202105,1호선,세마,18016,16375
202105,1호선,소사,63192,61218
202105,1호선,소요산,38587,32741
202105,1호선,송내,145662,143769
202105,1호선,송탄,38673,38889
202105,1호선,수원,332969,339974
202105,1호선,시청,77475,81598
202105,1호선,신길,52267,44994
202105,1호선,신도림,24111,25352
202105,1호선,신설동,74623,73084
202105,1호선,신이문,51408,47713
202105,1호선,신창,10601,11540
202105,1호선,쌍용,12789,12597
202105,1호선,아산,27509,22422
202105,1호선,안양,146952,145281
202105,1호선,양주,52706,51326
202105,1호선,역곡,160700,158946
202105,1호선,영등포,318954,318679
202105,1호선,오류동,75710,71107
202105,1호선,오산,78839,79092
202105,1호선,오산대,23831,22190
202105,1호선,옥수,466,332
202105,1호선,온수,41070,38467
202105,1호선,온양온천,32914,32742
202105,1호선,왕십리,96818,110693
202105,1호선,외대앞,51794,50842
202105,1호선,용산,291267,285461
202105,1호선,월계,39425,36704
202105,1호선,응봉,12571,11438
202105,1호선,의왕,47891,47244
202105,1호선,의정부,141891,146336
202105,1호선,이촌,25503,18750
202105,1호선,인천,39876,32812
202105,1호선,제기동,111798,114881
202105,1호선,제물포,61215,59219
202105,1호선,종각,139479,125691
202105,1호선,종로3가,160560,149984
202105,1호선,종로5가,125409,124340
202105,1호선,주안,128163,113330
202105,1호선,중동,53599,50655
202105,1호선,지제,4222,4032
202105,1호선,지행,45019,44443
202105,1호선,직산,5536,5795
202105,1호선,진위,8320,7854
202105,1호선,창동,4,0
202105,1호선,천안,58117,56747
202105,1호선,청량리,279017,283406
202105,1호선,평택,113913,114686
202105,1호선,평택지제,18323,16844
202105,1호선,한남,22937,22021
202105,1호선,화서,41939,41490
202105,1호선,회룡,78816,78624
202106,1호선,가능,35409,33734
202106,1호선,가산디지털단지,41797,57134
202106,1호선,간석,29778,28307
202106,1호선,개봉,108262,106908
202106,1호선,관악,42326,39260
202106,1호선,광명,18800,15285
202106,1호선,광운대,38751,38437
202106,1호선,구로,88615,91062
202106,1호선,구일,34402,33369
202106,1호선,군포,28940,27074
202106,1호선,금정,123145,123823
202106,1호선,금천구청,56740,55851
202106,1호선,남영,39044,40865
202106,1호선,노량진,55103,50668
202106,1호선,녹양,24750,24034
202106,1호선,녹천,23484,19927
202106,1호선,당정,27319,26524
202106,1호선,대방,52673,53855
202106,1호선,덕계,15250,14382
202106,1호선,덕정,29953,29246
202106,1호선,도봉,30759,29060
202106,1호선,도봉산,73010,51433
202106,1호선,도원,14699,15003
202106,1호선,도화,21799,20149
202106,1호선,독산,55406,56265
202106,1호선,동대문,79081,79209
202106,1호선,동두천,11663,14707
202106,1호선,동두천중앙,18480,18348
202106,1호선,동묘앞,91435,92964
202106,1호선,동암,85019,85378
202106,1호선,동인천,82565,80334
202106,1호선,두정,37552,39323
202106,1호선,망월사,39028,40352
202106,1호선,명학,32739,31866
202106,1호선,방학,51026,49825
202106,1호선,배방,6637,7208
202106,1호선,백운,36767,36379
202106,1호선,병점,81387,84549
202106,1호선,보산,11488,11676
202106,1호선,봉명,4909,4587
202106,1호선,부개,43084,40282
202106,1호선,부천,194451,192602
202106,1호선,부평,202986,213935
202106,1호선,서동탄,7179,7370
202106,1호선,서빙고,10552,9973
202106,1호선,서울,261186,213725
202106,1호선,서정리,39152,41758
202106,1호선,석계,43552,47243
202106,1호선,석수,48216,46008
202106,1호선,성균관대,68941,69709
202106,1호선,성환,20355,21059
202106,1호선,세류,17548,17700
202106,1호선,세마,14739,13399
202106,1호선,소사,48599,47893
202106,1호선,소요산,34604,30357
202106,1호선,송내,119983,118274
202106,1호선,송탄,31573,31472
202106,1호선,수원,271109,278171
202106,1호선,시청,64743,66399
202106,1호선,신길,42925,36454
202106,1호선,신도림,20638,21753
202106,1호선,신설동,62176,59983
202106,1호선,신이문,42127,38577
202106,1호선,신창,8117,8025
202106,1호선,쌍용,10218,9819
202106,1호선,아산,21578,18050
202106,1호선,안양,120893,119683
202106,1호선,양주,43212,42140
202106,1호선,역곡,132106,129931
202106,1호선,영등포,264299,265854
202106,1호선,오류동,63075,58828
202106,1호선,오산,65873,65050
202106,1호선,오산대,19712,18592
202106,1호선,옥수,381,240
202106,1호선,온수,34274,32002
202106,1호선,온양온천,26447,26374
202106,1호선,왕십리,79215,90648
202106,1호선,외대앞,40127,38749
202106,1호선,용산,239419,237616
202106,1호선,월계,32088,29640
202106,1호선,응봉,10004,8966
202106,1호선,의왕,39511,39085
202106,1호선,의정부,117855,122078
202106,1호선,이촌,22076,16052
202106,1호선,인천,35378,29276
202106,1호선,제기동,94090,97145
202106,1호선,제물포,50853,49323
202106,1호선,종각,115877,105419
202106,1호선,종로3가,138848,126405
202106,1호선,종로5가,105177,106217
202106,1호선,주안,104312,91754
202106,1호선,중동,44472,41714
202106,1호선,지행,37130,37030
202106,1호선,직산,4603,4842
202106,1호선,진위,6935,6683
202106,1호선,천안,48144,46667
202106,1호선,청량리,235673,239082
202106,1호선,평택,95038,95224
202106,1호선,평택지제,18661,17752
202106,1호선,한남,18645,17800
202106,1호선,화서,35527,35215
202106,1호선,회룡,65378,65307
202107,1호선,가능,33075,31687
202107,1호선,가산디지털단지,37891,51507
202107,1호선,간석,26981,26123
202107,1호선,개봉,99231,99059
202107,1호선,관악,36002,34140
202107,1호선,광명,16273,13775
202107,1호선,광운대,35215,34682
202107,1호선,구로,80560,82132
202107,1호선,구일,26637,25825
202107,1호선,군포,26990,25101
202107,1호선,금정,111769,113895
202107,1호선,금천구청,50086,50736
202107,1호선,남영,34180,35388
202107,1호선,노량진,47378,43800
202107,1호선,녹양,21723,21387
202107,1호선,녹천,22094,18630
202107,1호선,당정,24153,23655
202107,1호선,대방,47485,49287
202107,1호선,덕계,14128,13173
202107,1호선,덕정,26823,26299
202107,1호선,도봉,28882,27310
202107,1호선,도봉산,58149,40897
202107,1호선,도원,12910,13368
202107,1호선,도화,19891,18443
202107,1호선,독산,51387,52757
202107,1호선,동대문,69186,67174
202107,1호선,동두천,11174,13574
202107,1호선,동두천중앙,17114,16983
202107,1호선,동묘앞,72880,73084
202107,1호선,동암,78400,79600
202107,1호선,동인천,72918,71477
202107,1호선,두정,38032,39501
202107,1호선,망월사,36288,36880
202107,1호선,명학,29805,28922
202107,1호선,방학,47671,46404
202107,1호선,배방,6155,6278
202107,1호선,백운,33237,33199
202107,1호선,병점,73198,75776
202107,1호선,보산,9313,9204
202107,1호선,봉명,4955,4612
202107,1호선,부개,39861,37770
202107,1호선,부천,181067,182615
202107,1호선,부평,185487,195786
202107,1호선,서동탄,6132,6366
202107,1호선,서빙고,8641,7974
202107,1호선,서울,217136,181853
202107,1호선,서정리,36803,38297
202107,1호선,석계,40072,43275
202107,1호선,석수,41417,38928
202107,1호선,성균관대,61232,62589
202107,1호선,성환,19241,19634
202107,1호선,세류,16336,16840
202107,1호선,세마,13346,12356
202107,1호선,소사,43299,42932
202107,1호선,소요산,32183,28472
202107,1호선,송내,108321,107859
202107,1호선,송탄,29159,28772
202107,1호선,수원,240502,246755
202107,1호선,시청,54971,54069
202107,1호선,신길,40471,33626
202107,1호선,신도림,17034,17788
202107,1호선,신설동,57864,55881
202107,1호선,신이문,39515,36715
202107,1호선,신창,7438,7521
202107,1호선,쌍용,9472,8904
202107,1호선,아산,19461,16696
202107,1호선,안양,108235,108436
202107,1호선,양주,38425,37461
202107,1호선,역곡,119819,119680
202107,1호선,영등포,238627,239265
202107,1호선,오류동,57527,53833
202107,1호선,오산,61203,60983
202107,1호선,오산대,16674,15892
202107,1호선,옥수,394,229
202107,1호선,온수,30149,28098
202107,1호선,온양온천,25743,26321
202107,1호선,왕십리,73541,85595
202107,1호선,외대앞,36778,36324
202107,1호선,용산,213232,213197
202107,1호선,월계,29966,28089
202107,1호선,응봉,8788,7713
202107,1호선,의왕,35361,35292
202107,1호선,의정부,107970,111386
202107,1호선,이촌,17866,14000
202107,1호선,인천,25803,20973
202107,1호선,제기동,86611,89226
202107,1호선,제물포,44543,43761
202107,1호선,종각,99204,94728
202107,1호선,종로3가,116808,111229
202107,1호선,종로5가,94477,92433
202107,1호선,주안,95231,84246
202107,1호선,중동,40224,38277
202107,1호선,지행,33478,33358
202107,1호선,직산,4253,4485
202107,1호선,진위,6594,6405
202107,1호선,창동,3,0
202107,1호선,천안,45644,45989
202107,1호선,청량리,215882,220824
202107,1호선,평택,86102,86159
202107,1호선,평택지제,18039,16754
202107,1호선,한남,17294,16622
202107,1호선,화서,30719,30461
202107,1호선,회룡,58380,58888
202108,1호선,가능,32911,31444
202108,1호선,가산디지털단지,36645,49997
202108,1호선,간석,26392,25207
202108,1호선,개봉,97412,96994
202108,1호선,관악,35828,34111
202108,1호선,광명,16368,13613
202108,1호선,광운대,34649,34364
202108,1호선,구로,76262,77066
202108,1호선,구일,25363,24473
202108,1호선,군포,25474,24012
202108,1호선,금정,108049,109762
202108,1호선,금천구청,49495,49811
202108,1호선,남영,33085,34626
202108,1호선,노량진,45924,41315
202108,1호선,녹양,21578,21083
202108,1호선,녹천,21335,18175
202108,1호선,당정,24014,23444
202108,1호선,대방,45144,46763
202108,1호선,덕계,14058,13324
202108,1호선,덕정,26647,26229
202108,1호선,도봉,28943,27387
202108,1호선,도봉산,62620,43592
202108,1호선,도원,12506,13013
202108,1호선,도화,19418,18244
202108,1호선,독산,51254,51002
202108,1호선,동대문,67552,66662
202108,1호선,동두천,11138,13950
202108,1호선,동두천중앙,16997,16875
202108,1호선,동묘앞,83098,83698
202108,1호선,동암,76765,77870
202108,1호선,동인천,74220,72276
202108,1호선,두정,31357,32605
202108,1호선,망월사,36266,37089
202108,1호선,명학,28293,27624
202108,1호선,방학,47173,46005
202108,1호선,배방,6023,6362
202108,1호선,백운,32691,32432
202108,1호선,병점,72577,75125
202108,1호선,보산,10561,10163
202108,1호선,봉명,4329,4235
202108,1호선,부개,38628,36276
202108,1호선,부천,177265,178963
202108,1호선,부평,176467,187345
202108,1호선,서동탄,6021,6240
202108,1호선,서빙고,8458,7697
202108,1호선,서울,214975,181279
202108,1호선,서정리,35986,38839
202108,1호선,석계,40181,43344
202108,1호선,석수,40895,38876
202108,1호선,성균관대,59736,61561
202108,1호선,성환,18422,18929
202108,1호선,세류,15233,15530
202108,1호선,세마,12664,11759
202108,1호선,소사,42199,41118
202108,1호선,소요산,32836,28555
202108,1호선,송내,105502,104342
202108,1호선,송탄,28896,28446
202108,1호선,수원,232718,237948
202108,1호선,시청,53094,49629
202108,1호선,신길,38554,32805
202108,1호선,신도림,16089,16625
202108,1호선,신설동,57609,56363
202108,1호선,신이문,39086,36194
202108,1호선,신창,7572,7893
202108,1호선,쌍용,9181,8733
202108,1호선,아산,19096,15854
202108,1호선,안양,107061,106230
202108,1호선,양주,40288,38953
202108,1호선,역곡,117237,117020
202108,1호선,영등포,226594,227750
202108,1호선,오류동,54880,51389
202108,1호선,오산,59217,59490
202108,1호선,오산대,16260,15588
202108,1호선,옥수,350,247
202108,1호선,온수,28756,26681
202108,1호선,온양온천,26098,26198
202108,1호선,왕십리,72197,83884
202108,1호선,외대앞,35776,35261
202108,1호선,용산,214483,209694
202108,1호선,월계,29838,27979
202108,1호선,응봉,8443,7366
202108,1호선,의왕,34846,34651
202108,1호선,의정부,107368,111434
202108,1호선,이촌,17677,13780
202108,1호선,인천,29708,24703
202108,1호선,제기동,87571,90992
202108,1호선,제물포,43406,42802
202108,1호선,종각,98211,90999
202108,1호선,종로3가,124631,116892
202108,1호선,종로5가,88630,88640
202108,1호선,주안,94667,85009
202108,1호선,중동,39814,37595
202108,1호선,지행,34299,33965
202108,1호선,직산,4185,4385
202108,1호선,진위,6151,5703
202108,1호선,창동,2,0
202108,1호선,천안,44377,43995
202108,1호선,청량리,218489,220660
202108,1호선,평택,84554,84980
202108,1호선,평택지제,18207,16750
202108,1호선,한남,17149,16259
202108,1호선,화서,29405,29195
202108,1호선,회룡,59434,59122
202109,1호선,가능,34197,32559
202109,1호선,가산디지털단지,38033,51687
202109,1호선,간석,27151,25814
202109,1호선,개봉,99876,98451
202109,1호선,관악,37544,35022
202109,1호선,광명,15721,13781
202109,1호선,광운대,36230,35278
202109,1호선,구로,77717,78866
202109,1호선,구일,26770,25492
202109,1호선,군포,26834,24832
202109,1호선,금정,113417,114240
202109,1호선,금천구청,52000,51284
202109,1호선,남영,34062,35498
202109,1호선,노량진,52666,47971
202109,1호선,녹양,23173,22410
