사용월,호선명,지하철역,승차총승객수,하차총승객수,lat,lng
202001,1호선,백운,47683,46053,37.4832252226726,126.70727338322
202001,1호선,병점,93737,96308,37.2068017946815,127.033243427141
202001,1호선,보산,12701,12825,37.9143185033452,127.057237110508
202001,1호선,봉명,6613,6311,36.8012573235829,127.135835679685
202001,1호선,부개,51705,48317,37.4883181353962,126.740251327956
202001,1호선,부천,247245,253479,37.4840369248427,126.782649695027
202001,1호선,부평,251207,273289,37.4904472744166,126.723486369222
202001,1호선,서동탄,10000,9724,37.1959264123992,127.052133990784
202001,1호선,서빙고,13242,13398,37.5199555398566,126.990048630943
202001,1호선,서울,407138,327663,37.549118478341,126.970484281315
202001,1호선,서울,407138,327663,37.549118478341,126.970484281315
202001,1호선,서정리,39111,40909,37.0570033704623,127.053006355073
202001,1호선,석계,57035,62387,37.6150480846952,127.066118430844
202001,1호선,석수,57038,51598,37.4343424740399,126.902529209911
202001,1호선,성균관대,81242,82769,37.3001863040678,126.972261050259
202001,1호선,성환,26337,26131,36.9167500567322,127.126732155397
202001,1호선,세류,25035,23945,37.2442506519983,127.014111849323
202001,1호선,세마,17454,15390,37.1869917898194,127.043062518202
202001,1호선,소사,66604,63118,37.4824529147477,126.796018552602
202001,1호선,소요산,33443,27232,37.947953996357,127.061213156402
202001,1호선,송내,153394,149266,37.4876747409104,126.752771844443
202001,1호선,송탄,35088,34247,37.0752833781957,127.054299835138
202001,1호선,수원,341759,352547,37.2656768667795,127.000096053009
202001,1호선,시청,129531,131997,37.5654385176408,126.976983237511
202001,1호선,신길,49281,41192,37.5176677017212,126.914336937521
202001,1호선,신도림,20693,23011,37.5087701449787,126.891080501385
202001,1호선,신설동,80372,77320,37.5762451837487,127.023278761358
202001,1호선,신이문,49703,45476,37.604278644666,127.069577322142
202001,1호선,신창,8991,8059,36.7694848050308,126.949921514343
202001,1호선,쌍용,12167,11442,36.793655090373,127.121594290099
202001,1호선,아산,21752,17977,36.7920474174232,127.104115243093
202001,1호선,안양,150710,151997,37.4014349994721,126.92300270344
202001,1호선,양주,53023,48751,37.7736548042753,127.044790945301
202001,1호선,역곡,159773,156470,37.4852888314378,126.811871466794
202001,1호선,영등포,375516,381211,37.5156680341198,126.907665995469
202001,1호선,오류동,75440,69179,37.494359185399,126.844600701673
202001,1호선,오산,75554,75510,37.1458951784684,127.066844907861
202001,1호선,오산대,18309,16313,37.1693006160923,127.063064763281
202001,1호선,옥수,341,227,37.5409877747326,127.018965435917
202001,1호선,온수,41302,37918,37.4921502838112,126.823380714316
202001,1호선,온양온천,42584,42196,36.7804682813951,127.003451110541
202001,1호선,왕십리,93812,106969,37.5612217415191,127.036655378283
202001,1호선,외대앞,51870,49714,37.5954136758127,127.063058800869
202001,1호선,용산,319670,308646,37.5297718014452,126.964741503485
202001,1호선,월계,34998,31475,37.6321089404669,127.058729394991
202001,1호선,응봉,10094,8980,37.5504482266748,127.034927944532
202001,1호선,의왕,44275,43245,37.3211117738404,126.948383028902
202001,1호선,의정부,152803,159793,37.7379901517646,127.045879450143
202001,1호선,이촌,25047,18850,37.522520254623,126.973683151228
202001,1호선,인천,34609,29361,37.4765938446837,126.617089760956
202001,1호선,제기동,122389,128063,37.5781967284885,127.034690599752
202001,1호선,제물포,56789,53951,37.466803102521,126.656869633392
202001,1호선,종각,209670,191439,37.5702140381269,126.983239678933
202001,1호선,종로3가,205234,194925,37.5704266025836,126.99202930223
202001,1호선,종로5가,143879,142770,37.5709075371016,127.001916647342
202001,1호선,주안,134585,119860,37.464767076602,126.679517004054
202001,1호선,중동,51581,48067,37.4866184306426,126.764292213307
202001,1호선,지제,17261,15201,37.0187847572567,127.070485287852
202001,1호선,지행,45965,45660,37.8918774567748,127.055664161171
202001,1호선,직산,6179,5979,36.8713897700414,127.143691456107
202001,1호선,진위,8032,6911,37.1099375555493,127.062366903315
202001,1호선,창동,2,0,37.6532174818989,127.047714954434
202001,1호선,천안,59041,55953,36.8123208138282,127.146822493854
202001,1호선,청량리,292565,293160,37.5802331563072,127.045085886324
202001,1호선,평택,109050,108693,36.9918974768998,127.083288658126
202001,1호선,한남,20552,20333,37.5291881521046,127.008249820572
202001,1호선,화서,42297,41019,37.2848936747156,126.989199634131
202001,1호선,회룡,73682,71953,37.7244219058017,127.047218627472
202002,1호선,가능,38745,36058,37.7483685951812,127.044220735748
202002,1호선,가산디지털단지,41848,55407,37.4815957375443,126.882559483336
202002,1호선,간석,32109,30681,37.4646879052409,126.693451172704
202002,1호선,개봉,118390,116299,37.4945222528654,126.859102583368
202002,1호선,관악,42742,40033,37.4188017578979,126.909121118476
202002,1호선,광명,16859,12351,37.4163635638303,126.884877197434
202002,1호선,광운대,43186,42600,37.6230335564713,127.06176348127
202002,1호선,구로,88882,91506,37.5024345090279,126.881491595821
202002,1호선,구일,30149,29056,37.4963911827294,126.869920428658
202002,1호선,군포,30915,28115,37.354076121748,126.948484962089
202002,1호선,금정,131236,135146,37.3722878708479,126.943387264162
202002,1호선,금천구청,56980,55951,37.455609978438,126.894514076077
202002,1호선,남영,44145,45515,37.5405646005342,126.971332437837
202002,1호선,노량진,67762,58810,37.5135735646312,126.940826454376
202002,1호선,녹양,26965,25594,37.7593972381027,127.042273911226
202002,1호선,녹천,25063,20845,37.6456959058103,127.050919992127
202002,1호선,당정,28827,27657,37.3444543328447,126.948347418727
202002,1호선,대방,62736,63660,37.5128688879851,126.925248506022
202002,1호선,덕계,12796,11618,37.8187729615258,127.056653419502
202002,1호선,덕정,33333,31962,37.844283985167,127.061969695022
202002,1호선,도봉,32099,29845,37.6803629061562,127.045764016316
202002,1호선,도봉산,61967,40948,37.6891205614059,127.046528790935
202002,1호선,도원,17032,17271,37.468791983109,126.642404388038
202002,1호선,도화,21676,19576,37.4661106428252,126.668375888234
202002,1호선,독산,59039,58554,37.4659873169402,126.889514168718
202002,1호선,동대문,80741,84910,37.5717775660734,127.011167102297
202002,1호선,동두천,11716,14459,37.9278370541411,127.054940223638
202002,1호선,동두천중앙,19772,19362,37.9018057802045,127.056238895955
202002,1호선,동묘앞,77654,80200,37.5733722075697,127.01675118037
202002,1호선,동암,96704,97365,37.4710056673671,126.702935214739
202002,1호선,동인천,90508,87868,37.4759574845683,126.631750522383
202002,1호선,두정,32304,33769,36.8329346310528,127.149020699344
202002,1호선,망월사,43277,44261,37.725963479768,127.046509519875
202002,1호선,명학,37178,36003,37.3852171904558,126.935265701361
202002,1호선,방학,55041,53283,37.6663490420969,127.044424667701
202002,1호선,배방,5782,5743,36.7775631745193,127.052904723378
202002,1호선,백운,42014,41162,37.4832252226726,126.70727338322
202002,1호선,병점,77858,80695,37.2068017946815,127.033243427141
202002,1호선,보산,12356,12281,37.9143185033452,127.057237110508
202002,1호선,봉명,5033,4792,36.8012573235829,127.135835679685
202002,1호선,부개,46604,44129,37.4883181353962,126.740251327956
202002,1호선,부천,208160,210390,37.4840369248427,126.782649695027
202002,1호선,부평,218156,236190,37.4904472744166,126.723486369222
202002,1호선,서동탄,7381,7307,37.1959264123992,127.052133990784
202002,1호선,서빙고,11528,11738,37.5199555398566,126.990048630943
202002,1호선,서울,281428,239602,37.549118478341,126.970484281315
202002,1호선,서울,281428,239602,37.549118478341,126.970484281315
202002,1호선,서정리,35236,36286,37.0570033704623,127.053006355073
202002,1호선,석계,51783,56084,37.6150480846952,127.066118430844
202002,1호선,석수,51369,47691,37.4343424740399,126.902529209911
202002,1호선,성균관대,71510,72335,37.3001863040678,126.972261050259
202002,1호선,성환,19851,20285,36.9167500567322,127.126732155397
202002,1호선,세류,19030,19092,37.2442506519983,127.014111849323
202002,1호선,세마,13780,12335,37.1869917898194,127.043062518202
202002,1호선,소사,60693,58549,37.4824529147477,126.796018552602
202002,1호선,소요산,27205,22301,37.947953996357,127.061213156402
202002,1호선,송내,139711,136324,37.4876747409104,126.752771844443
202002,1호선,송탄,30002,29321,37.0752833781957,127.054299835138
202002,1호선,수원,254220,265092,37.2656768667795,127.000096053009
202002,1호선,시청,89337,87850,37.5654385176408,126.976983237511
202002,1호선,신길,45683,37642,37.5176677017212,126.914336937521
202002,1호선,신도림,19538,20586,37.5087701449787,126.891080501385
202002,1호선,신설동,76421,72868,37.5762451837487,127.023278761358
202002,1호선,신이문,46438,42327,37.604278644666,127.069577322142
202002,1호선,신창,5803,6093,36.7694848050308,126.949921514343
202002,1호선,쌍용,9615,8999,36.793655090373,127.121594290099
202002,1호선,아산,16988,14728,36.7920474174232,127.104115243093
202002,1호선,안양,132956,131461,37.4014349994721,126.92300270344
202002,1호선,양주,46512,44155,37.7736548042753,127.044790945301
202002,1호선,역곡,146179,143686,37.4852888314378,126.811871466794
202002,1호선,영등포,303448,308895,37.5156680341198,126.907665995469
202002,1호선,오류동,69628,64553,37.494359185399,126.844600701673
202002,1호선,오산,61486,61543,37.1458951784684,127.066844907861
202002,1호선,오산대,15088,13598,37.1693006160923,127.063064763281
202002,1호선,옥수,250,215,37.5409877747326,127.018965435917
202002,1호선,온수,36201,34396,37.4921502838112,126.823380714316
202002,1호선,온양온천,25352,25872,36.7804682813951,127.003451110541
202002,1호선,왕십리,92253,105253,37.5612217415191,127.036655378283
202002,1호선,외대앞,49221,46658,37.5954136758127,127.063058800869
202002,1호선,용산,237160,237441,37.5297718014452,126.964741503485
202002,1호선,월계,32386,29750,37.6321089404669,127.058729394991
202002,1호선,응봉,8757,7887,37.5504482266748,127.034927944532
202002,1호선,의왕,40039,39464,37.3211117738404,126.948383028902
202002,1호선,의정부,137788,144323,37.7379901517646,127.045879450143
202002,1호선,이촌,22628,16887,37.522520254623,126.973683151228
202002,1호선,인천,19799,16441,37.4765938446837,126.617089760956
202002,1호선,제기동,98946,101231,37.5781967284885,127.034690599752
202002,1호선,제물포,53347,50999,37.466803102521,126.656869633392
202002,1호선,종각,153274,144868,37.5702140381269,126.983239678933
202002,1호선,종로3가,158398,152547,37.5704266025836,126.99202930223
202002,1호선,종로5가,114462,113857,37.5709075371016,127.001916647342
202002,1호선,주안,124837,111274,37.464767076602,126.679517004054
202002,1호선,중동,46046,43435,37.4866184306426,126.764292213307
202002,1호선,지제,15118,13296,37.0187847572567,127.070485287852
202002,1호선,지행,40189,39956,37.8918774567748,127.055664161171
202002,1호선,직산,4722,4604,36.8713897700414,127.143691456107
202002,1호선,진위,6604,6033,37.1099375555493,127.062366903315
202002,1호선,창동,6,0,37.6532174818989,127.047714954434
202002,1호선,천안,39744,39862,36.8123208138282,127.146822493854
202002,1호선,청량리,233546,236953,37.5802331563072,127.045085886324
202002,1호선,평택,83100,83457,36.9918974768998,127.083288658126
202002,1호선,한남,20194,19938,37.5291881521046,127.008249820572
202002,1호선,화서,35845,34878,37.2848936747156,126.989199634131
202002,1호선,회룡,67625,67104,37.7244219058017,127.047218627472
202003,1호선,가능,28852,27159,37.7483685951812,127.044220735748
202003,1호선,가산디지털단지,30317,39516,37.4815957375443,126.882559483336
202003,1호선,간석,22129,20961,37.4646879052409,126.693451172704
202003,1호선,개봉,81190,79564,37.4945222528654,126.859102583368
202003,1호선,관악,32131,28966,37.4188017578979,126.909121118476
202003,1호선,광명,9969,8060,37.4163635638303,126.884877197434
202003,1호선,광운대,31362,30711,37.6230335564713,127.06176348127
202003,1호선,구로,57059,57732,37.5024345090279,126.881491595821
202003,1호선,구일,21349,20756,37.4963911827294,126.869920428658
202003,1호선,군포,22726,20655,37.354076121748,126.948484962089
202003,1호선,금정,91944,94610,37.3722878708479,126.943387264162
202003,1호선,금천구청,40409,39237,37.455609978438,126.894514076077
202003,1호선,남영,28673,29479,37.5405646005342,126.971332437837
202003,1호선,노량진,43204,38289,37.5135735646312,126.940826454376
202003,1호선,녹양,19255,18716,37.7593972381027,127.042273911226
202003,1호선,녹천,18697,15347,37.6456959058103,127.050919992127
202003,1호선,당정,20146,19403,37.3444543328447,126.948347418727
202003,1호선,대방,39790,40496,37.5128688879851,126.925248506022
202003,1호선,덕계,9634,8811,37.8187729615258,127.056653419502
202003,1호선,덕정,23123,22828,37.844283985167,127.061969695022
202003,1호선,도봉,25169,23165,37.6803629061562,127.045764016316
202003,1호선,도봉산,61505,42358,37.6891205614059,127.046528790935
202003,1호선,도원,11583,11945,37.468791983109,126.642404388038
202003,1호선,도화,14960,13679,37.4661106428252,126.668375888234
202003,1호선,독산,41408,41191,37.4659873169402,126.889514168718
202003,1호선,동대문,54812,55968,37.5717775660734,127.011167102297
202003,1호선,동두천,8430,10891,37.9278370541411,127.054940223638
202003,1호선,동두천중앙,14381,14161,37.9018057802045,127.056238895955
202003,1호선,동묘앞,67456,69465,37.5733722075697,127.01675118037
202003,1호선,동암,68816,68779,37.4710056673671,126.702935214739
202003,1호선,동인천,61182,59093,37.4759574845683,126.631750522383
202003,1호선,두정,18913,20433,36.8329346310528,127.149020699344
202003,1호선,망월사,30039,31528,37.725963479768,127.046509519875
202003,1호선,명학,25376,24059,37.3852171904558,126.935265701361
202003,1호선,방학,40938,39460,37.6663490420969,127.044424667701
202003,1호선,배방,3930,4109,36.7775631745193,127.052904723378
202003,1호선,백운,27363,27014,37.4832252226726,126.70727338322
202003,1호선,병점,53647,56102,37.2068017946815,127.033243427141
202003,1호선,보산,7599,7212,37.9143185033452,127.057237110508
202003,1호선,봉명,3573,3412,36.8012573235829,127.135835679685
202003,1호선,부개,32447,30734,37.4883181353962,126.740251327956
202003,1호선,부천,155787,157230,37.4840369248427,126.782649695027
202003,1호선,부평,143783,153466,37.4904472744166,126.723486369222
202003,1호선,서동탄,4512,4604,37.1959264123992,127.052133990784
202003,1호선,서빙고,5920,5491,37.5199555398566,126.990048630943
202003,1호선,서울,141621,125520,37.549118478341,126.970484281315
202003,1호선,서울,141621,125520,37.549118478341,126.970484281315
202003,1호선,서정리,26049,28353,37.0570033704623,127.053006355073
202003,1호선,석계,36668,40038,37.6150480846952,127.066118430844
202003,1호선,석수,37152,36256,37.4343424740399,126.902529209911
202003,1호선,성균관대,48360,49021,37.3001863040678,126.972261050259
202003,1호선,성환,13388,14072,36.9167500567322,127.126732155397
202003,1호선,세류,12623,12858,37.2442506519983,127.014111849323
202003,1호선,세마,9362,8364,37.1869917898194,127.043062518202
202003,1호선,소사,40065,38009,37.4824529147477,126.796018552602
202003,1호선,소요산,22807,19220,37.947953996357,127.061213156402
202003,1호선,송내,98921,96610,37.4876747409104,126.752771844443
202003,1호선,송탄,20055,19504,37.0752833781957,127.054299835138
202003,1호선,수원,167118,177373,37.2656768667795,127.000096053009
202003,1호선,시청,43605,42671,37.5654385176408,126.976983237511
202003,1호선,신길,33965,28425,37.5176677017212,126.914336937521
202003,1호선,신도림,13237,12919,37.5087701449787,126.891080501385
202003,1호선,신설동,52205,49808,37.5762451837487,127.023278761358
202003,1호선,신이문,33937,30666,37.604278644666,127.069577322142
202003,1호선,신창,4320,4677,36.7694848050308,126.949921514343
202003,1호선,쌍용,6384,5938,36.793655090373,127.121594290099
202003,1호선,아산,10116,8946,36.7920474174232,127.104115243093
202003,1호선,안양,91639,90759,37.4014349994721,126.92300270344
202003,1호선,양주,33285,32481,37.7736548042753,127.044790945301
202003,1호선,역곡,103624,101689,37.4852888314378,126.811871466794
202003,1호선,영등포,187342,190728,37.5156680341198,126.907665995469
202003,1호선,오류동,46179,42698,37.494359185399,126.844600701673
202003,1호선,오산,42221,43292,37.1458951784684,127.066844907861
202003,1호선,오산대,11249,10148,37.1693006160923,127.063064763281
202003,1호선,옥수,191,131,37.5409877747326,127.018965435917
202003,1호선,온수,24265,23042,37.4921502838112,126.823380714316
202003,1호선,온양온천,16183,16487,36.7804682813951,127.003451110541
202003,1호선,왕십리,63202,71797,37.5612217415191,127.036655378283
202003,1호선,외대앞,33010,31692,37.5954136758127,127.063058800869
202003,1호선,용산,146295,143525,37.5297718014452,126.964741503485
202003,1호선,월계,25115,22897,37.6321089404669,127.058729394991
202003,1호선,응봉,7993,7986,37.5504482266748,127.034927944532
202003,1호선,의왕,29871,29248,37.3211117738404,126.948383028902
202003,1호선,의정부,92438,95238,37.7379901517646,127.045879450143
202003,1호선,이촌,13827,10484,37.522520254623,126.973683151228
202003,1호선,인천,16446,13941,37.4765938446837,126.617089760956
202003,1호선,제기동,71084,73350,37.5781967284885,127.034690599752
202003,1호선,제물포,36757,35133,37.466803102521,126.656869633392
202003,1호선,종각,84025,79407,37.5702140381269,126.983239678933
202003,1호선,종로3가,99442,94939,37.5704266025836,126.99202930223
202003,1호선,종로5가,69409,70184,37.5709075371016,127.001916647342
202003,1호선,주안,86302,76710,37.464767076602,126.679517004054
202003,1호선,중동,32915,31039,37.4866184306426,126.764292213307
202003,1호선,지제,10198,9279,37.0187847572567,127.070485287852
202003,1호선,지행,27505,27314,37.8918774567748,127.055664161171
202003,1호선,직산,2981,3107,36.8713897700414,127.143691456107
202003,1호선,진위,4807,4369,37.1099375555493,127.062366903315
202003,1호선,천안,23795,23857,36.8123208138282,127.146822493854
202003,1호선,청량리,164233,166855,37.5802331563072,127.045085886324
202003,1호선,평택,57271,57733,36.9918974768998,127.083288658126
202003,1호선,한남,15371,14942,37.5291881521046,127.008249820572
202003,1호선,화서,24806,23777,37.2848936747156,126.989199634131
202003,1호선,회룡,47898,47850,37.7244219058017,127.047218627472
202004,1호선,가능,28557,26705,37.7483685951812,127.044220735748
202004,1호선,가산디지털단지,33292,44408,37.4815957375443,126.882559483336
202004,1호선,간석,23359,22196,37.4646879052409,126.693451172704
202004,1호선,개봉,88232,86282,37.4945222528654,126.859102583368
202004,1호선,관악,35448,32017,37.4188017578979,126.909121118476
202004,1호선,광명,12150,9081,37.4163635638303,126.884877197434
202004,1호선,광운대,32239,31368,37.6230335564713,127.06176348127
202004,1호선,구로,62965,64001,37.5024345090279,126.881491595821
202004,1호선,구일,24030,23433,37.4963911827294,126.869920428658
202004,1호선,군포,24852,22714,37.354076121748,126.948484962089
202004,1호선,금정,100249,102343,37.3722878708479,126.943387264162
202004,1호선,금천구청,44306,43665,37.455609978438,126.894514076077
202004,1호선,남영,29769,30924,37.5405646005342,126.971332437837
202004,1호선,노량진,46086,40611,37.5135735646312,126.940826454376
202004,1호선,녹양,18938,18327,37.7593972381027,127.042273911226
202004,1호선,녹천,19101,15931,37.6456959058103,127.050919992127
202004,1호선,당정,21785,20983,37.3444543328447,126.948347418727
202004,1호선,대방,43019,43604,37.5128688879851,126.925248506022
202004,1호선,덕계,9902,9273,37.8187729615258,127.056653419502
202004,1호선,덕정,23486,22943,37.844283985167,127.061969695022
202004,1호선,도봉,25981,24250,37.6803629061562,127.045764016316
202004,1호선,도봉산,64530,44973,37.6891205614059,127.046528790935
202004,1호선,도원,12029,12455,37.468791983109,126.642404388038
202004,1호선,도화,15756,14246,37.4661106428252,126.668375888234
202004,1호선,독산,44907,44359,37.4659873169402,126.889514168718
202004,1호선,동대문,62031,64681,37.5717775660734,127.011167102297
202004,1호선,동두천,8137,11435,37.9278370541411,127.054940223638
202004,1호선,동두천중앙,14138,13934,37.9018057802045,127.056238895955
202004,1호선,동묘앞,76213,79162,37.5733722075697,127.01675118037
202004,1호선,동암,72487,72974,37.4710056673671,126.702935214739
202004,1호선,동인천,66125,64298,37.4759574845683,126.631750522383
202004,1호선,두정,22471,24029,36.8329346310528,127.149020699344
202004,1호선,망월사,30721,31779,37.725963479768,127.046509519875
202004,1호선,명학,27050,26074,37.3852171904558,126.935265701361
202004,1호선,방학,42291,40922,37.6663490420969,127.044424667701
202004,1호선,배방,4792,4836,36.7775631745193,127.052904723378
202004,1호선,백운,29607,29605,37.4832252226726,126.70727338322
202004,1호선,병점,60597,62557,37.2068017946815,127.033243427141
202004,1호선,보산,7222,6841,37.9143185033452,127.057237110508
202004,1호선,봉명,3963,3855,36.8012573235829,127.135835679685
202004,1호선,부개,34593,32615,37.4883181353962,126.740251327956
202004,1호선,부천,166383,168909,37.4840369248427,126.782649695027
202004,1호선,부평,162984,176938,37.4904472744166,126.723486369222
202004,1호선,서동탄,5417,5606,37.1959264123992,127.052133990784
202004,1호선,서빙고,6635,6140,37.5199555398566,126.990048630943
202004,1호선,서울,165110,142434,37.549118478341,126.970484281315
202004,1호선,서울,165110,142434,37.549118478341,126.970484281315
202004,1호선,서정리,27489,28854,37.0570033704623,127.053006355073
202004,1호선,석계,39024,42164,37.6150480846952,127.066118430844
202004,1호선,석수,40204,39859,37.4343424740399,126.902529209911
202004,1호선,성균관대,53234,54297,37.3001863040678,126.972261050259
202004,1호선,성환,16340,16776,36.9167500567322,127.126732155397
202004,1호선,세류,13977,13717,37.2442506519983,127.014111849323
202004,1호선,세마,10711,9475,37.1869917898194,127.043062518202
202004,1호선,소사,44538,42105,37.4824529147477,126.796018552602
202004,1호선,소요산,25812,21805,37.947953996357,127.061213156402
202004,1호선,송내,103860,101476,37.4876747409104,126.752771844443
202004,1호선,송탄,20332,19633,37.0752833781957,127.054299835138
202004,1호선,수원,194141,205181,37.2656768667795,127.000096053009
202004,1호선,시청,44272,43619,37.5654385176408,126.976983237511
202004,1호선,신길,35582,29874,37.5176677017212,126.914336937521
202004,1호선,신도림,14925,14676,37.5087701449787,126.891080501385
202004,1호선,신설동,54115,52087,37.5762451837487,127.023278761358
202004,1호선,신이문,36053,32744,37.604278644666,127.069577322142
202004,1호선,신창,5618,6132,36.7694848050308,126.949921514343
202004,1호선,쌍용,7703,7186,36.793655090373,127.121594290099
202004,1호선,아산,12838,11248,36.7920474174232,127.104115243093
202004,1호선,안양,101847,100614,37.4014349994721,126.92300270344
202004,1호선,양주,34512,33884,37.7736548042753,127.044790945301
202004,1호선,역곡,110402,108220,37.4852888314378,126.811871466794
202004,1호선,영등포,209068,212662,37.5156680341198,126.907665995469
202004,1호선,오류동,48899,45638,37.494359185399,126.844600701673
202004,1호선,오산,47067,47183,37.1458951784684,127.066844907861
202004,1호선,오산대,12823,11749,37.1693006160923,127.063064763281
202004,1호선,옥수,212,189,37.5409877747326,127.018965435917
202004,1호선,온수,25557,24379,37.4921502838112,126.823380714316
202004,1호선,온양온천,19832,20369,36.7804682813951,127.003451110541
202004,1호선,왕십리,67090,75459,37.5612217415191,127.036655378283
202004,1호선,외대앞,34486,32760,37.5954136758127,127.063058800869
202004,1호선,용산,155033,151634,37.5297718014452,126.964741503485
202004,1호선,월계,26103,23862,37.6321089404669,127.058729394991
202004,1호선,응봉,8311,7624,37.5504482266748,127.034927944532
202004,1호선,의왕,32185,31394,37.3211117738404,126.948383028902
202004,1호선,의정부,88000,91015,37.7379901517646,127.045879450143
202004,1호선,이촌,15443,11468,37.522520254623,126.973683151228
202004,1호선,인천,18816,15876,37.4765938446837,126.617089760956
202004,1호선,제기동,81054,83743,37.5781967284885,127.034690599752
202004,1호선,제물포,39296,37249,37.466803102521,126.656869633392
202004,1호선,종각,94515,87376,37.5702140381269,126.983239678933
202004,1호선,종로3가,111901,108072,37.5704266025836,126.99202930223
202004,1호선,종로5가,79703,80409,37.5709075371016,127.001916647342
202004,1호선,주안,90095,80403,37.464767076602,126.679517004054
202004,1호선,중동,35549,33480,37.4866184306426,126.764292213307
202004,1호선,지제,11198,10097,37.0187847572567,127.070485287852
202004,1호선,지행,26989,26608,37.8918774567748,127.055664161171
202004,1호선,직산,3624,3714,36.8713897700414,127.143691456107
202004,1호선,진위,5433,5028,37.1099375555493,127.062366903315
202004,1호선,창동,2,0,37.6532174818989,127.047714954434
202004,1호선,천안,30779,31007,36.8123208138282,127.146822493854
202004,1호선,청량리,183236,186286,37.5802331563072,127.045085886324
202004,1호선,평택,63394,64198,36.9918974768998,127.083288658126
202004,1호선,한남,15493,15190,37.5291881521046,127.008249820572
202004,1호선,화서,27993,27150,37.2848936747156,126.989199634131
202004,1호선,회룡,49907,50095,37.7244219058017,127.047218627472
202005,1호선,가능,41741,39075,37.7483685951812,127.044220735748
202005,1호선,가산디지털단지,46965,64210,37.4815957375443,126.882559483336
202005,1호선,간석,32444,30420,37.4646879052409,126.693451172704
202005,1호선,개봉,126590,123924,37.4945222528654,126.859102583368
202005,1호선,관악,48797,44799,37.4188017578979,126.909121118476
202005,1호선,광명,19851,14360,37.4163635638303,126.884877197434
202005,1호선,광운대,46259,45091,37.6230335564713,127.06176348127
202005,1호선,구로,93002,95258,37.5024345090279,126.881491595821
202005,1호선,구일,34216,33269,37.4963911827294,126.869920428658
202005,1호선,군포,34824,31821,37.354076121748,126.948484962089
202005,1호선,금정,140942,143375,37.3722878708479,126.943387264162
202005,1호선,금천구청,62318,61624,37.455609978438,126.894514076077
202005,1호선,남영,42720,44537,37.5405646005342,126.971332437837
202005,1호선,노량진,65489,58071,37.5135735646312,126.940826454376
202005,1호선,녹양,28557,27544,37.7593972381027,127.042273911226
202005,1호선,녹천,27224,22721,37.6456959058103,127.050919992127
202005,1호선,당정,31312,29967,37.3444543328447,126.948347418727
202005,1호선,대방,62976,63782,37.5128688879851,126.925248506022
202005,1호선,덕계,14945,13623,37.8187729615258,127.056653419502
202005,1호선,덕정,37327,36230,37.844283985167,127.061969695022
202005,1호선,도봉,35565,33137,37.6803629061562,127.045764016316
202005,1호선,도봉산,81578,57473,37.6891205614059,127.046528790935
202005,1호선,도원,17525,17600,37.468791983109,126.642404388038
202005,1호선,도화,21713,19571,37.4661106428252,126.668375888234
202005,1호선,독산,63690,63009,37.4659873169402,126.889514168718
202005,1호선,동대문,90875,95987,37.5717775660734,127.011167102297
202005,1호선,동두천,12606,17238,37.9278370541411,127.054940223638
